,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
33,63.0,74,RB Leipzig,75.0,VfL Wolfsburg,2016-10-16 15:30:00,7,3.0,0,4-4-2,0.8333333333333334,0.35714285714285715,7,1,2,2,0.4817460317460318,0,0,142.0,3.0,32.0,156.0,5,4.0,15.0,289.0,2,19.0,336.0,14.0,22.0,32.0,157.0,,31.0,163.0,1,9.0,24.0,287.0,0,14.0,332.0,34.0,33.0,31.0,1.0,0.66666,0.66666,0.33333
34,63.0,75,VfL Wolfsburg,74.0,RB Leipzig,2016-10-16 15:30:00,7,3.0,1,4-2-3-1,0.35714285714285715,0.8333333333333334,1,7,2,2,0.45238095238095244,0,0,157.0,,31.0,163.0,1,9.0,24.0,287.0,0,14.0,332.0,34.0,33.0,31.0,142.0,3.0,32.0,156.0,5,4.0,15.0,289.0,2,19.0,336.0,14.0,22.0,32.0,0.33333,0.66666,0.33333,0.66666
35,60.0,76,Bayern Munich,69.0,Eintracht Frankfurt,2016-10-15 13:30:00,7,3.0,0,4-3-3,0.8333333333333334,0.5,5,5,2,5,0.7023809523809524,0,0,191.0,5.0,38.0,213.0,3,6.0,20.0,289.0,2,16.0,339.0,20.0,17.0,38.0,142.0,10.0,28.0,119.0,3,4.0,9.0,319.0,2,13.0,331.0,15.0,17.0,28.0,1.0,0.33333,1.0,0.0
36,62.0,77,SV Darmstadt 98,73.0,1 FSV Mainz 05,2016-10-16 13:30:00,7,3.0,0,4-2-3-1,0.1923076923076923,0.5,2,5,9,4,0.3974358974358974,0,0,122.0,9.0,14.0,91.0,1,18.0,12.0,220.0,1,3.0,208.0,41.0,38.0,14.0,129.0,,24.0,134.0,2,7.0,16.0,261.0,3,13.0,261.0,24.0,27.0,24.0,0.0,1.0,0.0,0.33333
37,56.0,78,1 FC Cologne,72.0,FC Ingolstadt,2016-10-15 13:30:00,7,3.0,1,4-4-2,0.6428571428571429,0.0,5,2,2,7,0.6285173160173161,0,0,134.0,4.0,18.0,125.0,1,10.0,8.0,270.0,4,7.0,267.0,41.0,38.0,18.0,131.0,6.0,26.0,157.0,1,10.0,16.0,285.0,1,13.0,329.0,31.0,17.0,26.0,0.0,0.0,1.0,0.33333
38,79.0,81,Granada CF,100.0,Atletico Madrid,2016-10-16 17:00:00,8,3.0,0,4-2-3-1,0.0,0.8333333333333334,2,4,6,1,0.2689393939393939,0,0,151.0,5.0,19.0,154.0,1,7.0,18.0,296.0,1,8.0,311.0,24.0,25.0,19.0,148.0,8.0,30.0,139.0,4,11.0,17.0,250.0,0,13.0,251.0,25.0,18.0,30.0,0.0,0.66666,0.0,0.33333
39,73.0,82,Espanyol Barcelona,96.0,Las Palmas UD,2016-10-16 17:00:00,8,3.0,0,4-3-3,0.5,0.35714285714285715,2,5,3,8,0.717391304347826,0,0,149.0,5.0,19.0,101.0,1,14.0,8.0,269.0,1,5.0,241.0,29.0,32.0,19.0,157.0,9.0,25.0,122.0,4,14.0,16.0,248.0,1,13.0,232.0,39.0,22.0,25.0,0.0,0.0,1.0,0.33333
40,75.0,83,CD Alaves,87.0,Malaga CF,2016-10-16 17:00:00,8,3.0,1,4-3-3,0.3333333333333333,0.6666666666666666,5,4,5,3,0.23106060606060602,0,0,135.0,12.0,23.0,108.0,4,14.0,11.0,276.0,1,8.0,279.0,32.0,30.0,23.0,161.0,16.0,31.0,181.0,3,5.0,19.0,267.0,1,14.0,301.0,18.0,19.0,31.0,0.33333,0.33333,0.0,0.33333
41,72.0,84,Athletic Bilbao,89.0,Real Sociedad,2016-10-16 17:00:00,8,3.0,1,4-2-3-1,0.7142857142857143,0.6666666666666666,6,5,4,3,0.6303258145363408,0,0,119.0,5.0,23.0,132.0,3,5.0,9.0,253.0,3,12.0,287.0,20.0,25.0,23.0,158.0,5.0,30.0,169.0,2,8.0,14.0,252.0,3,14.0,317.0,23.0,28.0,30.0,0.66666,0.33333,1.0,0.66666
42,80.0,85,Sevilla FC,97.0,CD Leganes,2016-10-16 17:00:00,8,3.0,0,4-2-3-1,0.6666666666666666,0.6666666666666667,4,4,4,3,0.6238095238095238,0,0,179.0,9.0,27.0,152.0,4,5.0,20.0,259.0,0,17.0,281.0,21.0,14.0,27.0,154.0,7.0,18.0,154.0,3,8.0,6.0,347.0,1,7.0,336.0,24.0,34.0,18.0,0.33333,1.0,1.0,1.0
43,78.0,86,Deportivo La Coruna,92.0,FC Barcelona,2016-10-16 17:00:00,8,3.0,0,4-2-3-1,0.28571428571428575,0.5666666666666667,3,9,4,5,0.6130952380952381,0,0,155.0,3.0,32.0,156.0,1,1.0,18.0,272.0,2,13.0,278.0,22.0,28.0,32.0,194.0,5.0,33.0,161.0,6,13.0,17.0,263.0,3,17.0,299.0,26.0,14.0,33.0,0.66666,0.0,0.66666,0.0
44,75.0,87,Malaga CF,83.0,CD Alaves,2016-10-16 17:00:00,8,3.0,0,4-4-2,0.6666666666666666,0.3333333333333333,4,5,3,5,0.5,0,0,161.0,16.0,31.0,181.0,3,5.0,19.0,267.0,1,14.0,301.0,18.0,19.0,31.0,135.0,12.0,23.0,108.0,4,14.0,11.0,276.0,1,8.0,279.0,32.0,30.0,23.0,1.0,0.33333,0.33333,0.0
