,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,goals_for,opp_goals_allowed,goal_efficiency,opp_defensive_goal_efficiency,ratio_of_attacks,opp_ratio_of_attacks,ratio_ball_safe_to_dangerous_attacks,opp_ratio_ball_safe_to_dangerous_attacks,goals,points
520,32.0,53,Burnley FC,50.0,Hull City,2016-09-10 14:00:00,4,3.0,1,4-4-2,2,2,-17.7777777778,-140.0,-7045.22222222,-8585.0,364.0,1690.66666667,1.0,1.0
521,42.0,53,Burnley FC,52.0,Leicester City,2016-09-17 14:00:00,5,3.0,0,4-4-2,3,5,-9.77777777778,-127.111111111,-7120.0,-9971.0,0.0,2523.88888889,0.0,0.0
522,35.0,54,Tottenham Hotspur,49.0,Stoke City,2016-09-10 14:00:00,4,3.0,0,4-2-3-1,3,6,-97.7777777778,-77.7777777778,-9572.44444444,-11841.6666667,1078.33333333,2985.66666667,4.0,3.0
523,50.0,54,Tottenham Hotspur,60.0,Sunderland AFC,2016-09-18 15:30:00,5,3.0,1,4-2-3-1,6,6,-108.0,-124.444444444,-7801.66666667,-12133.3333333,664.444444444,3432.0,1.0,3.0
524,36.0,55,Bournemouth AFC,46.0,West Bromwich Albion,2016-09-10 14:00:00,4,3.0,1,4-3-3,2,2,-28.1111111111,-32.0,-7127.55555556,-8646.11111111,187.0,-1642.66666667,1.0,3.0
525,43.0,55,Bournemouth AFC,42.0,Manchester City,2016-09-17 14:00:00,5,3.0,0,4-4-1-1,2,3,-49.7777777778,-143.111111111,-5207.11111111,-7839.44444444,-952.888888889,2334.66666667,0.0,0.0
526,38.0,56,Liverpool FC,52.0,Leicester City,2016-09-10 16:30:00,4,3.0,1,4-3-3,5,3,-103.444444444,-151.444444444,-8077.33333333,-7268.44444444,1530.77777778,833.444444444,4.0,3.0
527,41.0,56,Liverpool FC,48.0,Chelsea FC,2016-09-16 19:00:00,5,3.0,0,4-3-3,5,3,-127.111111111,-66.1111111111,-9971.0,-7531.0,2523.88888889,1586.11111111,2.0,3.0
528,33.0,57,Watford FC,47.0,West Ham United,2016-09-10 14:00:00,4,3.0,0,3-5-2,3,5,-44.7777777778,-135.444444444,-4817.88888889,-11424.4444444,-417.777777778,4359.44444444,4.0,3.0
529,47.0,57,Watford FC,58.0,Manchester United,2016-09-18 11:00:00,5,3.0,1,3-5-2,6,2,-45.0,-165.0,-4485.0,-11422.2222222,0.0,2207.22222222,3.0,3.0
530,31.0,58,Manchester United,42.0,Manchester City,2016-09-10 11:30:00,4,3.0,1,4-2-3-1,6,3,-108.0,-31.1111111111,-8585.0,-7978.66666667,1690.66666667,-1917.22222222,1.0,0.0
531,47.0,58,Manchester United,57.0,Watford FC,2016-09-18 11:00:00,5,3.0,0,4-2-3-1,4,7,-136.111111111,-26.1111111111,-7839.44444444,-8115.55555556,2334.66666667,1365.0,1.0,0.0
532,37.0,59,Crystal Palace,51.0,Middlesbrough FC,2016-09-10 14:00:00,4,3.0,0,4-4-1-1,1,2,-112.777777778,-60.0,-5817.77777778,-7123.0,1136.0,-911.555555556,2.0,3.0
533,48.0,59,Crystal Palace,49.0,Stoke City,2016-09-18 13:15:00,5,3.0,1,4-2-3-1,3,9,-97.7777777778,-63.0,-4398.33333333,-7801.66666667,-235.555555556,664.444444444,4.0,3.0
534,40.0,60,Sunderland AFC,44.0,Everton FC,2016-09-12 19:00:00,4,3.0,1,4-2-3-1,3,2,-31.1111111111,-32.0,-5485.33333333,-6446.22222222,-456.888888889,-861.777777778,0.0,0.0
535,50.0,60,Sunderland AFC,54.0,Tottenham Hotspur,2016-09-18 15:30:00,5,3.0,0,4-2-3-1,2,1,-40.4444444444,-43.4444444444,-5893.33333333,-7991.0,851.666666667,504.888888889,0.0,0.0
536,28.0,61,1899 Hoffenheim,77.0,SV Darmstadt 98,2016-09-20 18:00:00,4,3.0,0,4-3-3,6,8,-64.0,-88.1111111111,-6369.22222222,-8881.88888889,795.888888889,5708.55555556,1.0,1.0
537,34.0,62,FC Schalke 04,78.0,1 FC Cologne,2016-09-21 18:00:00,4,3.0,1,4-2-3-1,0,0,-40.1111111111,-69.4444444444,-8941.66666667,-6885.0,-487.666666667,1480.55555556,1.0,0.0
538,32.0,63,Hertha BSC,76.0,Bayern Munich,2016-09-21 18:00:00,4,3.0,0,4-2-3-1,6,1,-28.0,-86.1111111111,-8872.11111111,-6276.11111111,1946.66666667,2465.0,0.0,0.0
539,29.0,64,SC Freiburg,65.0,Hamburger SV,2016-09-20 18:00:00,4,3.0,1,4-1-3-2,4,8,-53.4444444444,-29.4444444444,-6885.0,-5568.44444444,1480.55555556,715.0,1.0,3.0
540,29.0,65,Hamburger SV,64.0,SC Freiburg,2016-09-20 18:00:00,4,3.0,0,4-2-3-1,2,6,-9.44444444444,-85.0,-6007.88888889,-9316.44444444,1074.55555556,1430.33333333,0.0,0.0
541,33.0,66,Monchengladbach,74.0,RB Leipzig,2016-09-21 18:00:00,4,3.0,0,3-4-3,7,2,-9.77777777778,-9.44444444444,-6997.33333333,-6007.88888889,772.777777778,1074.55555556,1.0,1.0
542,30.0,67,Borussia Dortmund,75.0,VfL Wolfsburg,2016-09-20 18:00:00,4,3.0,0,4-1-4-1,8,0,-88.1111111111,-100.0,-8881.88888889,-6369.22222222,5708.55555556,795.888888889,5.0,3.0
543,36.0,68,FC Augsburg,71.0,Bayer Leverkusen,2016-09-21 18:00:00,4,3.0,0,4-2-3-1,3,5,-84.4444444444,-103.444444444,-7333.33333333,-9555.0,1327.66666667,2147.55555556,0.0,1.0
544,31.0,69,Eintracht Frankfurt,72.0,FC Ingolstadt,2016-09-20 18:00:00,4,3.0,0,4-2-3-1,3,6,-119.444444444,-116.111111111,-9555.0,-16555.0,2147.55555556,5607.55555556,2.0,3.0
545,35.0,70,Werder Bremen,73.0,1 FSV Mainz 05,2016-09-21 18:00:00,4,3.0,1,4-2-3-1,2,7,-21.0,-44.4444444444,-5397.33333333,-7333.33333333,-726.555555556,1327.66666667,1.0,0.0
546,36.0,71,Bayer Leverkusen,68.0,FC Augsburg,2016-09-21 18:00:00,4,3.0,1,4-4-2,5,6,-50.1111111111,-64.0,-6384.44444444,-4230.33333333,1167.44444444,-728.0,0.0,1.0
547,31.0,72,FC Ingolstadt,69.0,Eintracht Frankfurt,2016-09-20 18:00:00,4,3.0,1,4-2-3-1,2,2,-83.1111111111,-71.1111111111,-6276.11111111,-6384.44444444,2465.0,1167.44444444,0.0,0.0
548,35.0,73,1 FSV Mainz 05,70.0,Werder Bremen,2016-09-21 18:00:00,4,3.0,0,4-2-3-1,8,12,-36.0,85.2222222222,-4230.33333333,-6997.33333333,-728.0,772.777777778,2.0,3.0
549,33.0,74,RB Leipzig,66.0,Monchengladbach,2016-09-21 18:00:00,4,3.0,1,4-4-2,7,5,-44.4444444444,0.0,-5568.44444444,-5397.33333333,715.0,-726.555555556,1.0,1.0
550,30.0,75,VfL Wolfsburg,67.0,Borussia Dortmund,2016-09-20 18:00:00,4,3.0,1,4-2-3-1,2,2,-148.111111111,-28.1111111111,-8226.22222222,-5512.0,1251.88888889,-537.777777778,1.0,0.0
551,32.0,76,Bayern Munich,63.0,Hertha BSC,2016-09-21 18:00:00,4,3.0,1,4-3-3,11,1,-31.1111111111,-39.1111111111,-16555.0,-8941.66666667,5607.55555556,-487.666666667,3.0,3.0
552,28.0,77,SV Darmstadt 98,61.0,1899 Hoffenheim,2016-09-20 18:00:00,4,3.0,1,5-4-1,1,6,-31.1111111111,-116.111111111,-5512.0,-8226.22222222,-537.777777778,1251.88888889,1.0,1.0
553,34.0,78,1 FC Cologne,62.0,FC Schalke 04,2016-09-21 18:00:00,4,3.0,0,4-4-2,5,5,-96.0,-39.0,-9316.44444444,-8872.11111111,1430.33333333,1946.66666667,3.0,3.0
554,31.0,81,Granada CF,91.0,Real Betis Balompie,2016-09-16 18:45:00,4,3.0,0,4-2-3-1,3,8,-49.7777777778,-181.444444444,-4921.0,-4839.22222222,391.222222222,2805.0,2.0,1.0
555,39.0,82,Espanyol Barcelona,90.0,Real Madrid,2016-09-18 18:45:00,4,3.0,1,4-4-2,7,3,24.0,-19.4444444444,-4744.33333333,-4742.22222222,-1347.22222222,856.888888889,0.0,0.0
556,40.0,83,CD Alaves,86.0,Deportivo La Coruna,2016-09-19 18:45:00,4,3.0,1,5-3-2,3,2,-16.0,-71.1111111111,-3600.0,-9784.11111111,-2045.44444444,4939.66666667,0.0,1.0
557,37.0,84,Athletic Bilbao,95.0,Valencia CF,2016-09-18 14:15:00,4,3.0,1,4-2-3-1,2,8,-71.1111111111,-11.1111111111,-9784.11111111,-5109.0,4939.66666667,-228.444444444,2.0,3.0
558,34.0,85,Sevilla FC,99.0,SD Eibar,2016-09-17 16:30:00,4,3.0,0,4-1-4-1,8,3,-17.0,-49.7777777778,-5821.44444444,-4921.0,1581.0,391.222222222,1.0,1.0
559,40.0,86,Deportivo La Coruna,83.0,CD Alaves,2016-09-19 18:45:00,4,3.0,0,4-4-2,2,2,-102.777777778,-241.444444444,-6615.55555556,-6960.0,-936.444444444,4151.0,0.0,1.0
560,35.0,87,Malaga CF,96.0,Las Palmas UD,2016-09-17 18:45:00,4,3.0,0,4-4-2,3,5,-66.1111111111,-56.0,-5655.0,-5821.44444444,952.888888889,1581.0,0.0,0.0
561,36.0,88,Celta de Vigo,94.0,CA Osasuna,2016-09-18 10:00:00,4,3.0,0,4-3-3,1,8,-39.1111111111,-260.0,-9029.88888889,-5808.33333333,1680.55555556,539.0,0.0,1.0
562,38.0,89,Real Sociedad,93.0,Villarreal CF,2016-09-18 16:30:00,4,3.0,0,4-2-3-1,3,1,-19.4444444444,-74.1111111111,-7384.88888889,-5655.0,3397.88888889,952.888888889,1.0,0.0
563,39.0,90,Real Madrid,82.0,Espanyol Barcelona,2016-09-18 18:45:00,4,3.0,0,4-3-3,10,9,-224.0,52.5555555556,-5808.33333333,-7384.88888889,539.0,3397.88888889,2.0,3.0
564,31.0,91,Real Betis Balompie,81.0,Granada CF,2016-09-16 18:45:00,4,3.0,1,4-3-3,5,8,-50.1111111111,-17.0,-5109.0,-4363.22222222,-228.444444444,157.0,2.0,1.0
565,32.0,92,FC Barcelona,97.0,CD Leganes,2016-09-17 11:00:00,4,3.0,0,4-3-3,8,2,-181.444444444,-49.7777777778,-6960.0,-6137.0,4151.0,-230.222222222,5.0,3.0
566,38.0,93,Villarreal CF,89.0,Real Sociedad,2016-09-18 16:30:00,4,3.0,1,4-4-2,3,4,-72.0,-9.0,-6315.55555556,-4744.33333333,653.888888889,-1347.22222222,2.0,3.0
567,36.0,94,CA Osasuna,88.0,Celta de Vigo,2016-09-18 10:00:00,4,3.0,1,5-3-2,3,7,-19.4444444444,-137.777777778,-4742.22222222,-7111.11111111,856.888888889,2855.11111111,0.0,1.0
568,37.0,95,Valencia CF,84.0,Athletic Bilbao,2016-09-18 14:15:00,4,3.0,0,4-3-3,4,3,-229.444444444,-97.7777777778,-4839.22222222,-6615.55555556,2805.0,-936.444444444,1.0,0.0
569,35.0,96,Las Palmas UD,87.0,Malaga CF,2016-09-17 18:45:00,4,3.0,1,4-2-3-1,10,5,59.8888888889,-56.0,-3377.0,-6315.55555556,-1928.33333333,653.888888889,1.0,3.0
570,32.0,97,CD Leganes,92.0,FC Barcelona,2016-09-17 11:00:00,4,3.0,1,5-4-1,2,4,-49.7777777778,-9.0,-6862.33333333,-3600.0,-784.333333333,-2045.44444444,1.0,0.0
571,33.0,98,Sporting Gijon,100.0,Atletico Madrid,2016-09-17 14:15:00,4,3.0,0,4-2-3-1,4,1,-37.7777777778,-39.1111111111,-6137.0,-9029.88888889,-230.222222222,1680.55555556,0.0,0.0
572,34.0,99,SD Eibar,85.0,Sevilla FC,2016-09-17 16:30:00,4,3.0,1,4-2-3-1,4,5,-65.0,-15.1111111111,-4363.22222222,-3377.0,157.0,-1928.33333333,1.0,1.0
573,33.0,100,Atletico Madrid,98.0,Sporting Gijon,2016-09-17 14:15:00,4,3.0,1,4-3-3,5,2,-161.777777778,-49.7777777778,-7111.11111111,-6862.33333333,2855.11111111,-784.333333333,5.0,3.0
574,40.0,101,Olympique Marseille,104.0,OGC Nice,2016-09-11 18:45:00,4,3.0,0,4-4-2,3,1,-44.7777777778,-80.0,-6645.0,-7169.77777778,255.111111111,2858.66666667,2.0,0.0
575,50.0,101,Olympique Marseille,110.0,Olympique Lyon,2016-09-18 18:45:00,5,3.0,1,4-2-3-1,5,7,-62.1111111111,-4.77777777778,-7870.55555556,-5799.66666667,1315.55555556,397.444444444,0.0,1.0
576,60.0,101,Olympique Marseille,119.0,Stade Rennes,2016-09-21 19:00:00,6,3.0,0,4-2-3-1,4,4,-105.0,-48.0,-7280.0,-8368.55555556,254.222222222,2267.22222222,2.0,0.0
577,38.0,102,FC Metz,120.0,FC Nantes,2016-09-11 13:00:00,4,3.0,0,4-4-1-1,5,2,-15.1111111111,-60.0,-7033.77777778,-6183.11111111,-1398.22222222,-593.333333333,3.0,3.0
578,45.0,102,FC Metz,111.0,Dijon FCO,2016-09-17 18:00:00,5,3.0,0,4-2-3-1,5,6,-15.1111111111,-160.0,-8470.55555556,-6465.66666667,-1142.77777778,2228.33333333,0.0,1.0
579,57.0,102,FC Metz,115.0,FC Girondins Bordeaux,2016-09-21 17:00:00,6,3.0,1,4-2-3-1,5,2,0.0,-109.777777778,-6212.11111111,-5530.66666667,-690.666666667,1295.66666667,0.0,0.0
580,33.0,103,Lille OSC,117.0,AS Monaco,2016-09-10 18:00:00,4,3.0,1,4-2-3-1,4,3,-65.0,-104.777777778,-7169.77777778,-11247.8888889,2858.66666667,6714.55555556,1.0,0.0
581,46.0,103,Lille OSC,109.0,FC Lorient,2016-09-17 18:00:00,5,3.0,0,4-3-3,3,7,-27.0,4.55555555556,-7869.33333333,-5856.0,3336.0,-1177.77777778,0.0,0.0
582,51.0,103,Lille OSC,114.0,Toulouse FC,2016-09-20 17:00:00,6,3.0,1,4-3-3,2,3,-24.4444444444,-66.1111111111,-7134.11111111,-4485.0,2790.66666667,-2171.0,1.0,0.0
583,40.0,104,OGC Nice,101.0,Olympique Marseille,2016-09-11 18:45:00,4,3.0,1,4-3-3,3,2,-66.1111111111,-49.7777777778,-4956.0,-4170.66666667,-2944.44444444,104.0,3.0,3.0
584,48.0,104,OGC Nice,107.0,Montpellier HSC,2016-09-18 13:00:00,5,3.0,0,5-3-2,5,5,-68.4444444444,-103.444444444,-6135.0,-5955.0,-2734.66666667,-1742.22222222,1.0,1.0
585,58.0,104,OGC Nice,117.0,AS Monaco,2016-09-21 17:00:00,6,3.0,1,5-3-2,5,2,-44.4444444444,-32.0,-5776.88888889,-8651.66666667,-1904.77777778,-1554.66666667,4.0,3.0
586,39.0,105,SM Caen,119.0,Stade Rennes,2016-09-11 15:00:00,4,3.0,0,4-1-4-1,5,2,-75.0,-89.4444444444,-3249.0,-7507.55555556,1114.66666667,874.222222222,0.0,0.0
587,41.0,105,SM Caen,118.0,Paris St Germain,2016-09-16 18:45:00,5,3.0,1,4-1-4-1,2,4,-60.0,-84.0,-5310.55555556,-6906.66666667,835.0,-318.333333333,0.0,0.0
588,53.0,105,SM Caen,106.0,SCO Angers,2016-09-21 17:00:00,6,3.0,0,4-3-3,2,3,-83.1111111111,-55.0,-6533.0,-6011.44444444,1829.0,881.666666667,1.0,0.0
589,36.0,106,SCO Angers,111.0,Dijon FCO,2016-09-10 18:00:00,4,3.0,1,4-1-2-3,0,4,-160.444444444,-120.111111111,-6985.0,-4672.33333333,2159.66666667,165.666666667,3.0,3.0
590,47.0,106,SCO Angers,115.0,FC Girondins Bordeaux,2016-09-17 18:00:00,5,3.0,0,4-3-3,3,5,-187.0,-127.111111111,-6465.66666667,-3360.0,2228.33333333,251.666666667,1.0,3.0
591,53.0,106,SCO Angers,105.0,SM Caen,2016-09-21 17:00:00,6,3.0,1,4-1-2-3,4,8,-97.7777777778,-29.4444444444,-5530.66666667,-9995.22222222,1295.66666667,2228.55555556,2.0,3.0
592,34.0,107,Montpellier HSC,112.0,EA Guingamp,2016-09-10 18:00:00,4,3.0,0,4-2-3-1,3,3,-84.4444444444,-40.0,-7507.55555556,-5129.77777778,874.222222222,505.0,1.0,1.0
593,48.0,107,Montpellier HSC,104.0,OGC Nice,2016-09-18 13:00:00,5,3.0,1,4-2-3-1,3,3,-60.4444444444,-78.1111111111,-7182.22222222,-7870.55555556,0.0,1315.55555556,1.0,1.0
594,54.0,107,Montpellier HSC,110.0,Olympique Lyon,2016-09-21 17:00:00,6,3.0,0,4-2-3-1,3,7,-49.7777777778,-72.0,-7656.88888889,-7280.0,2145.0,254.222222222,1.0,0.0
595,31.0,108,AS Saint Etienne,118.0,Paris St Germain,2016-09-09 18:45:00,4,3.0,0,4-3-3,5,3,-96.0,-55.0,-6430.55555556,-7954.33333333,705.222222222,4053.33333333,1.0,1.0
596,49.0,108,AS Saint Etienne,113.0,SC Bastia,2016-09-18 15:00:00,5,3.0,1,3-5-2,4,3,-84.0,-44.7777777778,-6906.66666667,-4877.33333333,-318.333333333,-1164.33333333,1.0,3.0
597,59.0,108,AS Saint Etienne,120.0,FC Nantes,2016-09-21 17:00:00,6,3.0,0,4-3-3,2,5,-65.4444444444,-28.7777777778,-6043.22222222,-7111.11111111,-119.111111111,-377.333333333,0.0,1.0
598,35.0,109,FC Lorient,116.0,AS Nancy,2016-09-10 18:00:00,4,3.0,1,4-1-4-1,2,7,-49.7777777778,-57.7777777778,-4170.66666667,-4551.11111111,104.0,-1258.66666667,0.0,0.0
599,46.0,109,FC Lorient,103.0,Lille OSC,2016-09-17 18:00:00,5,3.0,1,4-4-2,0,5,-49.0,-11.0,-8283.88888889,-7552.33333333,2400.0,1184.33333333,1.0,3.0
600,55.0,109,FC Lorient,112.0,EA Guingamp,2016-09-21 17:00:00,6,3.0,0,4-1-4-1,1,3,-48.0,-49.7777777778,-10484.7777778,-5923.55555556,1244.77777778,855.0,0.0,0.0
601,32.0,110,Olympique Lyon,115.0,FC Girondins Bordeaux,2016-09-10 15:00:00,4,3.0,1,4-1-2-3,7,6,-87.1111111111,-39.1111111111,-4672.33333333,-6912.0,165.666666667,1127.66666667,1.0,0.0
602,50.0,110,Olympique Lyon,101.0,Olympique Marseille,2016-09-18 18:45:00,5,3.0,0,4-3-3,5,5,-127.111111111,-68.4444444444,-3360.0,-6135.0,251.666666667,-2734.66666667,0.0,1.0
603,54.0,110,Olympique Lyon,107.0,Montpellier HSC,2016-09-21 17:00:00,6,3.0,1,3-5-2,3,3,-119.444444444,-60.4444444444,-5447.0,-5776.88888889,755.444444444,-1904.77777778,5.0,3.0
604,36.0,111,Dijon FCO,106.0,SCO Angers,2016-09-10 18:00:00,4,3.0,0,4-2-3-1,4,4,-16.1111111111,-24.1111111111,-5021.66666667,-7033.77777778,-342.666666667,-1398.22222222,1.0,0.0
605,45.0,111,Dijon FCO,102.0,FC Metz,2016-09-17 18:00:00,5,3.0,1,4-2-3-1,5,3,-3.44444444444,-72.0,-5547.0,-8883.11111111,57.2222222222,2446.11111111,0.0,1.0
606,52.0,111,Dijon FCO,118.0,Paris St Germain,2016-09-20 19:00:00,6,3.0,0,4-4-2,5,4,-24.0,-71.1111111111,-3823.11111111,-6533.0,-208.888888889,1829.0,0.0,0.0
607,34.0,112,EA Guingamp,107.0,Montpellier HSC,2016-09-10 18:00:00,4,3.0,1,4-4-2,6,4,-70.7777777778,-71.1111111111,-4551.11111111,-7461.66666667,-1258.66666667,1863.44444444,1.0,1.0
608,43.0,112,EA Guingamp,114.0,Toulouse FC,2016-09-17 18:00:00,5,3.0,0,4-2-3-1,5,3,-103.444444444,-40.0,-5955.0,-4053.33333333,-1742.22222222,-748.333333333,1.0,0.0
609,55.0,112,EA Guingamp,109.0,FC Lorient,2016-09-21 17:00:00,6,3.0,1,4-3-3,4,4,-59.1111111111,-12.4444444444,-4485.0,-7134.11111111,-2171.0,2790.66666667,1.0,3.0
610,37.0,113,SC Bastia,114.0,Toulouse FC,2016-09-10 18:00:00,4,3.0,1,4-3-3,3,1,-55.0,-120.0,-2595.55555556,-6430.55555556,-1881.44444444,705.222222222,2.0,3.0
611,49.0,113,SC Bastia,108.0,AS Saint Etienne,2016-09-18 15:00:00,5,3.0,0,4-3-3,5,2,-24.0,-109.777777778,-4053.33333333,-12892.5555556,-748.333333333,7161.0,0.0,0.0
612,56.0,113,SC Bastia,116.0,AS Nancy,2016-09-21 17:00:00,6,3.0,1,4-3-3,2,3,-24.4444444444,-104.777777778,-4730.55555556,-10126.2222222,-677.444444444,2956.55555556,0.0,1.0
613,37.0,114,Toulouse FC,113.0,SC Bastia,2016-09-10 18:00:00,4,3.0,0,4-2-3-1,4,3,-37.7777777778,-91.0,-4825.77777778,-3249.0,-487.0,1114.66666667,1.0,0.0
614,43.0,114,Toulouse FC,112.0,EA Guingamp,2016-09-17 18:00:00,5,3.0,1,4-4-2,5,2,-28.7777777778,-65.4444444444,-4877.33333333,-7182.22222222,-1164.33333333,0.0,2.0,3.0
615,51.0,114,Toulouse FC,103.0,Lille OSC,2016-09-20 17:00:00,6,3.0,0,4-2-3-1,3,6,-49.7777777778,-13.0,-5923.55555556,-10484.7777778,855.0,1244.77777778,2.0,3.0
616,32.0,115,FC Girondins Bordeaux,110.0,Olympique Lyon,2016-09-10 15:00:00,4,3.0,0,4-4-2,5,4,-39.0,-16.1111111111,-6183.11111111,-5021.66666667,-593.333333333,-342.666666667,3.0,3.0
617,47.0,115,FC Girondins Bordeaux,106.0,SCO Angers,2016-09-17 18:00:00,5,3.0,1,4-4-2,5,4,-28.7777777778,-12.4444444444,-5799.66666667,-5547.0,397.444444444,57.2222222222,0.0,0.0
618,57.0,115,FC Girondins Bordeaux,102.0,FC Metz,2016-09-21 17:00:00,6,3.0,0,4-4-2,4,0,-48.0,-49.0,-6011.44444444,-3823.11111111,881.666666667,-208.888888889,3.0,3.0
619,35.0,116,AS Nancy,109.0,FC Lorient,2016-09-10 18:00:00,4,3.0,0,4-3-3,0,8,-49.0,10.2222222222,-5129.77777778,-6645.0,505.0,255.111111111,2.0,3.0
620,44.0,116,AS Nancy,120.0,FC Nantes,2016-09-17 18:00:00,5,3.0,1,4-3-3,2,5,-40.4444444444,-15.1111111111,-5856.0,-8470.55555556,-1177.77777778,-1142.77777778,1.0,1.0
621,56.0,116,AS Nancy,113.0,SC Bastia,2016-09-21 17:00:00,6,3.0,0,4-3-3,3,4,-44.7777777778,-53.4444444444,-7111.11111111,-6043.22222222,-377.333333333,-119.111111111,0.0,1.0
622,33.0,117,AS Monaco,103.0,Lille OSC,2016-09-10 18:00:00,4,3.0,0,3-4-3,6,4,-28.0,-59.1111111111,-7954.33333333,-4956.0,4053.33333333,-2944.44444444,4.0,3.0
623,42.0,117,AS Monaco,119.0,Stade Rennes,2016-09-17 15:00:00,5,3.0,1,4-2-3-1,8,1,28.0,-63.0,-7552.33333333,-5310.55555556,1184.33333333,835.0,3.0,3.0
624,58.0,117,AS Monaco,104.0,OGC Nice,2016-09-21 17:00:00,6,3.0,0,4-4-2,10,4,36.0,-42.7777777778,-8368.55555556,-7656.88888889,2267.22222222,2145.0,0.0,0.0
625,31.0,118,Paris St Germain,108.0,AS Saint Etienne,2016-09-09 18:45:00,4,3.0,1,4-3-3,5,4,-88.7777777778,-37.7777777778,-11247.8888889,-4825.77777778,6714.55555556,-487.0,1.0,1.0
626,41.0,118,Paris St Germain,105.0,SM Caen,2016-09-16 18:45:00,5,3.0,0,4-3-3,5,4,-88.7777777778,-28.4444444444,-12892.5555556,-8746.66666667,7161.0,397.333333333,6.0,3.0
627,52.0,118,Paris St Germain,111.0,Dijon FCO,2016-09-20 19:00:00,6,3.0,1,4-1-2-3,8,5,-29.4444444444,0.0,-9995.22222222,-6212.11111111,2228.55555556,-690.666666667,3.0,3.0
628,39.0,119,Stade Rennes,105.0,SM Caen,2016-09-11 15:00:00,4,3.0,1,4-4-1-1,3,4,-78.1111111111,-48.0,-7461.66666667,-2595.55555556,1863.44444444,-1881.44444444,2.0,3.0
629,42.0,119,Stade Rennes,117.0,AS Monaco,2016-09-17 15:00:00,5,3.0,0,4-4-2,5,2,-19.4444444444,-32.0,-8746.66666667,-7869.33333333,397.333333333,3336.0,0.0,0.0
630,60.0,119,Stade Rennes,101.0,Olympique Marseille,2016-09-21 19:00:00,6,3.0,1,4-4-2,3,3,-27.0,-119.444444444,-8651.66666667,-5447.0,-1554.66666667,755.444444444,3.0,3.0
631,38.0,120,FC Nantes,102.0,FC Metz,2016-09-11 13:00:00,4,3.0,1,4-3-3,1,5,-74.1111111111,-135.444444444,-6912.0,-6985.0,1127.66666667,2159.66666667,0.0,0.0
632,44.0,120,FC Nantes,116.0,AS Nancy,2016-09-17 18:00:00,5,3.0,0,4-3-1-2,0,4,-81.0,-33.0,-8883.11111111,-8283.88888889,2446.11111111,2400.0,1.0,1.0
633,59.0,120,FC Nantes,108.0,AS Saint Etienne,2016-09-21 17:00:00,6,3.0,1,5-3-2,1,1,-112.777777778,-27.4444444444,-10126.2222222,-4730.55555556,2956.55555556,-677.444444444,0.0,1.0
