,is_home,current_formation,avg_points,avg_goals_for,avg_goals_against,margin,goal_diff,win_percentage,sos,opp_is_home,opp_formation,opp_avg_points,opp_avg_goals,opp_margin,opp_goal_diff,opp_win_percentage,opp_opp_record,current_team_home_possession,current_team_away_possession,current_team_home_attacks,current_team_away_attacks,current_team_home_dangerous_attacks,current_team_away_dangerous_attacks,current_team_home_yellow_card,current_team_away_yellow_card,current_team_home_corner_kicks,current_team_away_corner_kicks,current_team_home_shots_on_target,current_team_away_shots_on_target,current_team_home_shots_total,current_team_away_shots_total,current_team_home_ball_safe,current_team_away_ball_safe,current_team_home_played,current_team_away_played,current_opp_home_attacks,current_opp_away_attacks,current_opp_home_dangerous_attacks,current_opp_away_dangerous_attacks,current_opp_home_yellow_card,current_opp_away_yellow_card,current_opp_home_corner_kicks,current_opp_away_corner_kicks,current_opp_home_shots_on_target,current_opp_away_shots_on_target,current_opp_home_shots_total,current_opp_away_shots_total,current_opp_home_ball_safe,current_opp_away_ball_safe,current_opp_home_played,current_opp_away_played,e_f_dangerous_attacks,e_f_shots_total,e_f_shots_on_target,e_f_ball_safe,e_f_possession,e_f_attacks,opp_e_f_dangerous_attacks,opp_e_f_shots_total,opp_e_f_shots_on_target,opp_e_f_ball_safe,opp_e_f_possession,opp_e_f_attacks,prev_opp_e_f_dangerous_attacks,prev_opp_e_f_shots_total,prev_opp_e_f_shots_on_target,prev_opp_e_f_ball_safe,prev_opp_e_f_possession,prev_opp_e_f_attacks,opp_opp_e_f_dangerous_attacks,opp_opp_e_f_shots_total,opp_opp_e_f_shots_on_target,opp_opp_e_f_ball_safe,opp_opp_e_f_possession,opp_opp_e_f_attacks
339,1,0,1.27272727273,1.13636363636,1.04545454545,0.0909090909091,2,0.472222222222,0.982095530593,0,2,1.04761904762,1.19047619048,-0.238095238095,-5,0.407216494845,0.490990990991,50.4615384615,46.8571428571,109.846153846,89.5714285714,56.2307692308,40.0,1.92307692308,1.88888888889,4.61538461538,4.85714285714,5.23076923077,3.57142857143,11.5384615385,7.57142857143,99.4615384615,90.8571428571,13.0,9.0,94.4444444444,85.2222222222,44.0,41.6666666667,1.3,1.0,5.44444444444,3.55555555556,4.11111111111,3.0,7.55555555556,6.88888888889,94.2222222222,91.4444444444,11.0,10.0,50.55,10.15,4.65,96.45,49.2,102.75,42.8333333333,7.22222222222,3.55555555556,92.8333333333,45.6111111111,89.8333333333,60.7272727273,9.54545454545,5.22727272727,98.5454545455,50.8636363636,115.545454545,46.5714285714,9.42857142857,5.33333333333,99.1904761905,49.9523809524,104.761904762
340,0,0,1.33333333333,1.33333333333,1.08333333333,0.25,6,0.491452991453,1.33082688916,1,7,1.57692307692,1.69230769231,0.115384615385,3,0.584615384615,0.474576271186,51.1428571429,46.25,109.5,86.0,55.5714285714,37.0,1.85714285714,2.0,4.92857142857,4.875,5.57142857143,3.375,11.7857142857,7.25,98.8571428571,88.625,14.0,10.0,104.909090909,89.25,53.4545454545,42.5833333333,1.76923076923,1.75,5.27272727273,3.83333333333,6.72727272727,4.5,12.8181818182,8.33333333333,103.454545455,93.5833333333,13.0,13.0,48.8181818182,10.1363636364,4.77272727273,95.1363636364,49.3636363636,100.954545455,47.7826086957,10.4782608696,5.5652173913,98.3043478261,52.7826086957,96.7391304348,42.15,7.65,3.8,92.7,45.6,89.95,47.2727272727,9.13636363636,4.18181818182,95.9090909091,49.2727272727,98.9523809524
341,0,0,1.33333333333,1.33333333333,1.08333333333,0.25,6,0.491452991453,1.18266850377,1,2,1.42307692308,1.61538461538,0.307692307692,8,0.508547008547,0.340336134454,51.1428571429,46.25,109.5,86.0,55.5714285714,37.0,1.85714285714,2.0,4.92857142857,4.875,5.57142857143,3.375,11.7857142857,7.25,98.8571428571,88.625,14.0,10.0,122.1,109.846153846,70.6,53.1538461538,1.25,2.28571428571,6.0,5.15384615385,6.4,4.30769230769,12.2,7.46153846154,100.7,96.3846153846,12.0,14.0,48.8181818182,10.1363636364,4.77272727273,95.1363636364,49.3636363636,100.954545455,60.7391304348,9.52173913043,5.21739130435,98.2608695652,51.1304347826,115.173913043,42.15,7.65,3.8,92.7,45.6,89.95,54.8260869565,10.0,4.69565217391,88.652173913,48.6086956522,103.956521739
342,0,7,3.0,2.0,0.0,2.0,2,1.0,2.0,1,6,3.0,4.0,1.0,1,1.0,0.0,51.8887019658,52.0,102.512952959,111.0,52.9056235606,50.0,1.58899691957,2.0,5.80337176843,4.0,5.32564616421,6.0,10.3215064947,10.0,93.3089129194,128.0,0.0,1.0,102.512952959,103.0,52.9056235606,48.0,1.58899691957,2.0,5.80337176843,1.0,5.32564616421,8.0,10.3215064947,12.0,93.3089129194,75.0,0.0,1.0,50.0,10.0,6.0,128.0,52.0,111.0,48.0,12.0,8.0,75.0,66.0,103.0,77.0,7.0,0.0,115.0,48.0,143.0,41.0,12.0,9.0,83.0,34.0,77.0
343,0,2,2.0,2.0,1.0,1.0,2,0.772727272727,2.0,1,7,3.0,1.5,1.0,2,1.0,0.0,51.8887019658,47.5,102.512952959,121.0,52.9056235606,50.5,1.58899691957,1.5,5.80337176843,2.5,5.32564616421,5.5,10.3215064947,10.0,93.3089129194,117.5,0.0,2.0,130.0,143.0,57.0,73.0,1.0,2.0,6.0,6.0,5.0,4.0,12.0,6.0,116.0,110.0,1.0,1.0,50.5,10.0,5.5,117.5,47.5,121.0,65.0,9.0,4.5,113.0,56.5,136.5,49.0,12.0,7.0,94.5,61.5,102.5,50.0,11.5,6.5,82.0,49.5,83.0
344,0,7,1.33333333333,1.33333333333,1.0,0.333333333333,1,0.566666666667,1.15909090909,1,2,1.33333333333,0.666666666667,0.0,0,0.5,0.25,51.8887019658,47.3333333333,102.512952959,113.666666667,52.9056235606,50.6666666667,1.58899691957,1.66666666667,5.80337176843,2.33333333333,5.32564616421,5.0,10.3215064947,8.66666666667,93.3089129194,112.333333333,0.0,3.0,89.0,106.0,57.0,50.5,3.0,3.0,6.0,5.0,7.0,4.5,11.0,8.5,81.0,104.5,1.0,2.0,50.6666666667,8.66666666667,5.0,112.333333333,47.3333333333,113.666666667,52.6666666667,9.33333333333,5.33333333333,96.6666666667,52.3333333333,100.333333333,61.3333333333,8.0,4.0,107.666666667,55.3333333333,125.0,53.0,7.5,3.0,97.5,47.75,102.25
345,0,7,1.0,1.0,1.0,0.0,0,0.447368421053,1.13,1,2,1.2,1.0,-0.4,-2,0.5,0.222222222222,51.8887019658,46.5,102.512952959,112.75,52.9056235606,50.0,1.58899691957,1.75,5.80337176843,3.25,5.32564616421,4.5,10.3215064947,8.5,93.3089129194,109.25,0.0,4.0,123.0,109.666666667,67.0,59.6666666667,1.5,1.66666666667,5.0,2.0,4.5,4.33333333333,8.0,9.0,104.0,92.0,2.0,3.0,50.0,8.5,4.5,109.25,46.5,112.75,62.6,8.6,4.4,96.8,48.0,115.0,54.5,9.75,5.75,96.25,53.25,103.5,62.75,8.5,4.75,110.25,48.0,122.75
346,0,3,1.0,1.0,1.0,0.0,0,0.458333333333,0.975325670498,1,12,1.0,1.16666666667,-0.333333333333,-2,0.396551724138,0.431034482759,51.8887019658,46.6,102.512952959,119.8,52.9056235606,52.2,1.58899691957,2.2,5.80337176843,3.2,5.32564616421,4.0,10.3215064947,8.0,93.3089129194,117.6,0.0,5.0,123.333333333,84.6666666667,65.6666666667,39.0,1.33333333333,3.33333333333,4.66666666667,4.0,7.0,3.33333333333,14.3333333333,6.0,110.666666667,85.6666666667,3.0,3.0,52.2,8.0,4.0,117.6,46.6,119.8,52.3333333333,10.1666666667,5.16666666667,98.1666666667,49.1666666667,104.0,64.3333333333,9.33333333333,5.16666666667,98.0,48.8333333333,117.5,42.8333333333,8.83333333333,5.33333333333,91.1666666667,47.1666666667,92.1666666667
347,0,12,1.33333333333,1.0,0.833333333333,0.166666666667,1,0.566666666667,1.56207928197,1,2,2.0,1.66666666667,0.666666666667,4,0.714285714286,0.370967741935,51.8887019658,46.0,102.512952959,117.5,52.9056235606,50.0,1.58899691957,2.16666666667,5.80337176843,3.16666666667,5.32564616421,4.0,10.3215064947,8.16666666667,93.3089129194,118.333333333,0.0,6.0,118.0,104.5,44.5,42.0,1.5,1.66666666667,4.0,4.0,7.0,5.25,11.0,9.0,117.5,100.5,2.0,4.0,50.0,8.16666666667,4.0,118.333333333,46.0,117.5,42.8333333333,9.66666666667,5.83333333333,106.166666667,50.0,109.0,56.8571428571,10.4285714286,5.0,99.7142857143,50.2857142857,110.285714286,46.3333333333,6.5,3.16666666667,94.8333333333,44.6666666667,92.1666666667
348,0,12,1.57142857143,1.14285714286,0.714285714286,0.428571428571,3,0.638888888889,1.01821827057,1,7,1.14285714286,1.57142857143,-0.428571428571,-3,0.40625,0.617647058824,51.8887019658,46.2857142857,102.512952959,113.285714286,52.9056235606,49.4285714286,1.58899691957,2.0,5.80337176843,3.85714285714,5.32564616421,4.0,10.3215064947,8.0,93.3089129194,113.428571429,0.0,7.0,85.5,112.333333333,46.25,59.6666666667,2.5,2.0,8.5,6.0,7.0,3.0,11.0,6.33333333333,84.0,99.3333333333,4.0,3.0,49.4285714286,8.0,4.0,113.428571429,46.2857142857,113.285714286,52.0,9.0,5.28571428571,90.5714285714,45.8571428571,97.0,45.4285714286,9.42857142857,5.42857142857,103.714285714,50.2857142857,107.857142857,49.0,7.0,4.0,94.5,49.125,96.5
349,1,11,1.375,1.125,0.875,0.25,2,0.575,1.41050460171,0,7,1.7,1.5,-0.2,-2,0.630434782609,0.3,51.8887019658,46.625,102.512952959,114.75,52.9056235606,52.25,1.58899691957,1.875,5.80337176843,3.875,5.32564616421,4.625,10.3215064947,8.625,93.3089129194,112.125,0.0,8.0,100.4,96.4,55.6,52.6,2.0,2.4,6.2,5.2,6.4,4.8,14.0,9.8,88.6,92.0,5.0,5.0,52.25,8.625,4.625,112.125,46.625,114.75,54.1,11.9,5.6,90.3,50.9,98.4,50.6666666667,8.55555555556,4.77777777778,92.4444444444,46.6666666667,97.1111111111,70.0,10.8888888889,6.0,104.333333333,51.4444444444,122.888888889
350,1,7,1.55555555556,1.11111111111,0.777777777778,0.333333333333,3,0.613636363636,1.0873151751,0,2,1.27272727273,1.27272727273,-0.181818181818,-2,0.46,0.433333333333,45.0,46.625,88.0,114.75,49.0,52.25,5.0,1.875,4.0,3.875,6.0,4.625,14.0,8.625,79.0,112.125,1.0,8.0,93.0,93.4,47.6666666667,44.6,1.66666666667,1.8,5.5,2.6,6.16666666667,4.8,10.6666666667,8.8,94.8333333333,91.6,6.0,5.0,51.8888888889,9.22222222222,4.77777777778,108.444444444,46.4444444444,111.777777778,46.2727272727,9.81818181818,5.54545454545,93.3636363636,49.0,93.1818181818,53.2727272727,11.1818181818,5.36363636364,89.2727272727,51.2727272727,96.8181818182,50.1,8.7,4.9,93.5,46.3,97.5
351,1,11,1.4,1.3,1.1,0.2,2,0.54,1.29388000688,0,7,1.45454545455,1.54545454545,0.0909090909091,1,0.571428571429,0.354545454545,51.5,46.625,104.0,114.75,58.0,52.25,3.0,1.875,7.5,3.875,7.0,4.625,13.0,8.625,81.0,112.125,2.0,8.0,116.666666667,98.6,59.5,47.8,2.33333333333,2.6,6.66666666667,3.8,6.0,4.8,12.0,10.2,111.333333333,94.0,6.0,5.0,53.4,9.5,5.1,105.9,47.6,112.6,54.1818181818,11.1818181818,5.45454545455,103.454545455,56.7272727273,108.454545455,46.6923076923,10.0,6.0,92.6153846154,48.8461538462,93.2307692308,50.3333333333,9.33333333333,5.08333333333,95.1666666667,47.3333333333,100.333333333
352,1,8,1.4,1.3,1.1,0.2,2,0.54,0.952530570652,0,2,1.0,1.2,-0.3,-3,0.391304347826,0.707547169811,51.5,46.625,104.0,114.75,58.0,52.25,3.0,1.875,7.5,3.875,7.0,4.625,13.0,8.625,81.0,112.125,2.0,8.0,99.2,93.4,57.6,54.2,0.8,1.0,8.6,5.6,5.6,4.8,10.2,9.4,99.0,82.6,5.0,5.0,53.4,9.5,5.1,105.9,47.6,112.6,55.9,9.8,5.2,90.8,52.9,96.3,46.6923076923,10.0,6.0,92.6153846154,48.8461538462,93.2307692308,45.5,9.16666666667,5.58333333333,88.8333333333,50.5,92.8333333333
353,0,7,1.33333333333,1.16666666667,1.0,0.166666666667,2,0.533333333333,0.997617814992,1,2,1.23076923077,1.61538461538,0.0769230769231,1,0.415254237288,0.514925373134,51.5,46.625,104.0,114.75,58.0,52.25,1.5,1.875,7.5,3.875,7.0,4.625,13.0,8.625,81.0,112.125,4.0,8.0,132.8,114.0,78.4,62.8333333333,0.833333333333,2.0,6.4,4.5,7.6,4.0,14.2,6.83333333333,111.8,94.5,6.0,7.0,53.4,9.5,5.1,105.9,47.6,112.6,69.9090909091,10.1818181818,5.63636363636,102.363636364,51.9090909091,122.545454545,55.9,9.8,5.2,90.8,52.9,96.3,54.1818181818,11.1818181818,5.45454545455,103.454545455,56.7272727273,108.454545455
354,1,7,1.23076923077,1.07692307692,1.15384615385,-0.0769230769231,-1,0.5,1.39961375048,0,12,1.61538461538,2.07692307692,0.846153846154,11,0.616666666667,0.398734177215,51.5,46.625,104.0,114.75,58.0,52.25,1.5,1.66666666667,7.5,3.875,7.0,4.625,13.0,8.625,81.0,112.125,4.0,9.0,99.8333333333,96.6,46.1666666667,46.8,1.42857142857,2.0,4.5,3.0,5.83333333333,2.4,9.0,6.4,88.8333333333,95.2,7.0,6.0,53.4,9.5,5.1,105.9,47.6,112.6,46.4545454545,7.81818181818,4.27272727273,91.7272727273,52.0909090909,98.3636363636,69.9090909091,10.1818181818,5.63636363636,102.363636364,51.9090909091,122.545454545,56.5,9.92857142857,4.28571428571,100.5,51.0714285714,114.0
355,0,12,1.35714285714,1.07142857143,1.07142857143,0.0,0,0.529411764706,1.19764377853,1,2,1.21428571429,1.78571428571,0.142857142857,2,0.515151515152,0.530303030303,52.3333333333,46.625,110.666666667,114.75,59.0,52.25,1.2,1.66666666667,8.0,3.875,6.33333333333,4.625,12.0,8.625,91.0,112.125,5.0,9.0,107.8,97.8,57.6666666667,39.6,1.875,1.33333333333,7.0,4.8,5.83333333333,3.0,10.5,8.6,92.5,103.8,8.0,6.0,54.0909090909,9.54545454545,5.09090909091,106.363636364,48.1818181818,113.636363636,49.4545454545,9.63636363636,4.54545454545,97.6363636364,47.3636363636,102.8,47.0833333333,7.83333333333,4.08333333333,92.6666666667,51.5833333333,99.5833333333,48.4615384615,7.84615384615,4.15384615385,97.3846153846,49.1538461538,98.0
356,1,12,1.26666666667,1.13333333333,1.2,-0.0666666666667,-1,0.5,0.86638939327,0,7,1.06666666667,0.866666666667,-0.4,-6,0.345070422535,0.534090909091,52.3333333333,46.8888888889,110.666666667,111.111111111,59.0,51.3333333333,1.2,1.6,8.0,4.0,6.33333333333,4.55555555556,12.0,8.33333333333,91.0,109.222222222,5.0,10.0,95.0,96.1666666667,51.8571428571,50.8333333333,1.25,1.66666666667,6.14285714286,4.66666666667,4.85714285714,5.16666666667,10.1428571429,9.33333333333,87.0,97.1666666667,8.0,7.0,53.25,9.25,5.0,104.666666667,48.25,111.0,51.3846153846,9.76923076923,5.0,91.6923076923,51.7692307692,95.5384615385,50.1666666667,10.0,4.75,97.1666666667,47.6666666667,102.181818182,53.3571428571,11.1428571429,5.5,100.857142857,56.7142857143,105.071428571
357,0,12,1.25,1.125,1.1875,-0.0625,-1,0.5,0.981627417783,1,2,1.0,1.3125,-0.25,-4,0.404109589041,0.479166666667,53.0,46.8888888889,107.0,111.111111111,58.75,51.3333333333,1.33333333333,1.6,6.75,4.0,5.25,4.55555555556,11.25,8.33333333333,90.75,109.222222222,6.0,10.0,97.4285714286,91.0,52.7142857143,49.4285714286,1.0,0.875,7.85714285714,4.71428571429,4.71428571429,4.57142857143,9.57142857143,8.57142857143,97.0,85.8571428571,8.0,8.0,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846,51.0714285714,9.07142857143,4.64285714286,91.4285714286,52.4285714286,94.2142857143,51.0714285714,9.35714285714,4.71428571429,91.7142857143,51.2857142857,94.1428571429,55.0,10.5,4.83333333333,99.4444444444,51.6666666667,114.055555556
358,0,12,1.25,1.125,1.1875,-0.0625,-1,0.5,1.10145784082,1,12,1.22222222222,1.05555555556,-0.111111111111,-2,0.462962962963,0.673913043478,53.0,46.8888888889,107.0,111.111111111,58.75,51.3333333333,1.33333333333,1.6,6.75,4.0,5.25,4.55555555556,11.25,8.33333333333,90.75,109.222222222,6.0,10.0,104.25,90.75,50.0,46.625,1.22222222222,2.0,4.625,3.25,4.625,3.625,8.0,8.0,101.875,89.875,9.0,9.0,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846,48.3125,8.0,4.125,95.875,49.125,97.5,51.0714285714,9.35714285714,4.71428571429,91.7142857143,51.2857142857,94.1428571429,51.8888888889,10.5555555556,5.5,90.2222222222,51.5,97.7777777778
359,1,10,1.16666666667,1.11111111111,1.22222222222,-0.111111111111,-2,0.476744186047,1.00003070386,0,2,1.0,1.27777777778,-0.222222222222,-4,0.415662650602,0.443820224719,53.0,47.2727272727,107.0,107.818181818,58.75,51.6363636364,1.33333333333,1.41666666667,6.75,4.36363636364,5.25,4.36363636364,11.25,8.54545454545,90.75,105.363636364,6.0,12.0,96.3333333333,91.0,54.2222222222,49.4285714286,1.0,0.875,7.11111111111,4.71428571429,4.33333333333,4.57142857143,9.22222222222,8.57142857143,94.2222222222,85.8571428571,10.0,8.0,53.5333333333,9.26666666667,4.6,101.466666667,48.8,107.6,52.125,8.9375,4.4375,90.5625,53.0,94.0,47.6470588235,7.82352941176,4.05882352941,95.6470588235,48.7058823529,96.5882352941,50.25,9.875,4.4375,96.625,48.375,103.1875
360,1,11,1.26315789474,1.21052631579,1.15789473684,0.0526315789474,1,0.5,1.37058401478,0,7,1.57142857143,1.47619047619,0.0,0,0.602040816327,0.489130434783,52.2,47.2727272727,102.4,107.818181818,56.4,51.6363636364,1.14285714286,1.41666666667,6.0,4.36363636364,5.4,4.36363636364,11.0,8.54545454545,90.8,105.363636364,7.0,12.0,90.8888888889,77.6666666667,44.0,35.3,1.44444444444,1.91666666667,4.33333333333,3.8,4.33333333333,3.9,9.66666666667,7.4,82.8888888889,76.7,9.0,12.0,53.125,9.3125,4.6875,100.8125,48.8125,106.125,39.4210526316,8.47368421053,4.10526315789,79.6315789474,49.1052631579,84.2777777778,52.7647058824,8.94117647059,4.41176470588,90.1764705882,52.8823529412,94.2352941176,50.8235294118,9.41176470588,4.82352941176,94.1764705882,49.4117647059,102.588235294
361,1,8,1.26315789474,1.21052631579,1.15789473684,0.0526315789474,1,0.5,0.976920680139,0,2,1.0,1.2,-0.55,-11,0.404255319149,0.510869565217,52.2,47.2727272727,102.4,107.818181818,56.4,51.6363636364,1.14285714286,1.41666666667,6.0,4.36363636364,5.4,4.36363636364,11.0,8.54545454545,90.8,105.363636364,7.0,12.0,115.714285714,103.545454545,63.7142857143,52.8181818182,1.22222222222,1.54545454545,5.85714285714,3.81818181818,5.14285714286,4.90909090909,10.7142857143,9.45454545455,89.8571428571,89.2727272727,9.0,11.0,53.125,9.3125,4.6875,100.8125,48.8125,106.125,57.0555555556,9.94444444444,5.0,89.5,49.2777777778,108.277777778,52.7647058824,8.94117647059,4.41176470588,90.1764705882,52.8823529412,94.2352941176,46.7647058824,8.88235294118,4.17647058824,97.0,48.7647058824,98.0
362,0,8,1.42857142857,1.33333333333,1.09523809524,0.238095238095,5,0.540816326531,0.88917113194,1,0,0.904761904762,1.14285714286,-0.190476190476,-4,0.360215053763,0.539603960396,53.5714285714,47.2727272727,95.0,107.818181818,53.7142857143,51.6363636364,0.888888888889,1.41666666667,5.42857142857,4.36363636364,5.14285714286,4.36363636364,10.4285714286,8.54545454545,88.5714285714,105.363636364,9.0,12.0,93.0,94.1,49.2222222222,44.5,1.33333333333,0.818181818182,5.44444444444,5.0,5.11111111111,4.5,10.4444444444,9.4,84.6666666667,94.9,9.0,12.0,52.4444444444,9.27777777778,4.66666666667,98.8333333333,49.7222222222,102.833333333,46.7368421053,9.89473684211,4.78947368421,90.0526315789,49.3157894737,93.5789473684,56.0526315789,9.73684210526,4.89473684211,88.6315789474,49.1052631579,106.052631579,46.3157894737,9.68421052632,5.36842105263,99.2105263158,50.0526315789,104.157894737
363,0,12,1.40909090909,1.31818181818,1.09090909091,0.227272727273,5,0.538834951456,1.20153686041,1,2,1.40909090909,1.72727272727,0.272727272727,6,0.519417475728,0.365384615385,53.5714285714,48.4166666667,95.0,105.416666667,53.7142857143,52.5833333333,0.888888888889,1.38461538462,5.42857142857,4.58333333333,5.14285714286,4.41666666667,10.4285714286,8.58333333333,88.5714285714,101.833333333,9.0,13.0,104.2,97.2222222222,47.5,51.7777777778,1.36363636364,1.36363636364,6.3,4.77777777778,5.6,4.11111111111,10.5,8.44444444444,91.9,94.7777777778,11.0,11.0,53.0,9.26315789474,4.68421052632,96.9473684211,50.3157894737,101.578947368,49.5263157895,9.52631578947,4.89473684211,93.2631578947,49.2631578947,100.894736842,46.2,9.95,4.8,89.6,48.8,91.95,55.95,9.9,4.95,88.75,49.1,105.35
364,0,8,1.47826086957,1.39130434783,1.08695652174,0.304347826087,7,0.564220183486,1.12583729277,1,2,1.17391304348,1.5652173913,-0.130434782609,-3,0.481481481481,0.671428571429,53.5714285714,48.9230769231,95.0,103.384615385,53.7142857143,51.2307692308,0.888888888889,1.57142857143,5.42857142857,4.61538461538,5.14285714286,4.46153846154,10.4285714286,8.46153846154,88.5714285714,100.307692308,9.0,14.0,106.888888889,90.1,55.1,37.9,1.81818181818,1.72727272727,6.5,4.4,5.2,3.1,10.4,8.1,95.6,97.2,12.0,11.0,52.1,9.15,4.7,96.2,50.55,100.45,46.5,9.25,4.15,96.4,49.2,98.0526315789,49.8,9.45,4.85,92.2,49.05,100.65,44.9047619048,9.0,4.80952380952,87.3333333333,51.0,92.1904761905
365,1,12,1.47826086957,1.39130434783,1.08695652174,0.304347826087,7,0.564220183486,1.14771531532,0,2,1.30434782609,1.4347826087,-0.130434782609,-3,0.490990990991,0.407216494845,53.5714285714,48.9230769231,95.0,103.384615385,53.7142857143,51.2307692308,0.888888888889,1.57142857143,5.42857142857,4.61538461538,5.14285714286,4.46153846154,10.4285714286,8.46153846154,88.5714285714,100.307692308,9.0,14.0,111.7,98.4545454545,53.5,40.2727272727,1.45454545455,1.90909090909,6.1,3.45454545455,5.7,5.0,10.5,8.45454545455,102.8,95.9090909091,11.0,12.0,52.1,9.15,4.7,96.2,50.55,100.45,46.5714285714,9.42857142857,5.33333333333,99.1904761905,49.9523809524,104.761904762,49.8,9.45,4.85,92.2,49.05,100.65,42.8333333333,7.22222222222,3.55555555556,92.8333333333,45.6111111111,89.8333333333
366,0,11,1.48,1.36,1.08,0.28,7,0.557851239669,0.962056354418,1,2,1.0,1.26086956522,-0.391304347826,-9,0.396226415094,0.491452991453,53.75,49.0714285714,99.0,101.928571429,59.375,50.4285714286,1.1,1.53333333333,6.125,4.78571428571,5.0,4.71428571429,10.25,8.64285714286,90.375,99.7857142857,10.0,15.0,94.9,85.0,43.0,41.3,1.27272727273,1.1,5.1,3.2,4.4,3.2,8.1,7.2,94.7,90.7,12.0,11.0,53.6818181818,9.22727272727,4.81818181818,96.3636363636,50.7727272727,100.863636364,42.15,7.65,3.8,92.7,45.6,89.95,45.6956521739,9.4347826087,5.17391304348,99.2173913043,50.0869565217,103.739130435,48.8181818182,10.1363636364,4.77272727273,95.1363636364,49.3636363636,100.954545455
367,1,7,1.0,2.0,2.0,0.0,0,0.5,0.333333333333,0,2,0.0,3.0,-1.0,-1,0.0,1.0,50.0,48.1953175053,102.512952959,96.0256390236,49.0,46.5619575216,2.0,1.91617638846,12.0,4.18424857341,7.0,4.13180724632,14.0,8.09739583523,45.0,92.5613300852,1.0,0.0,77.0,96.0256390236,41.0,46.5619575216,2.0,1.91617638846,12.0,4.18424857341,9.0,4.13180724632,12.0,8.09739583523,83.0,92.5613300852,1.0,0.0,49.0,14.0,7.0,45.0,50.0,98.9326483038,41.0,12.0,9.0,83.0,34.0,77.0,34.0,8.0,4.0,50.0,50.0,98.9360335823,48.0,12.0,8.0,75.0,66.0,103.0
368,0,7,1.0,1.5,1.5,0.0,0,0.5,1.71212121212,1,6,2.0,3.0,0.5,1,0.772727272727,0.772727272727,54.0,48.1953175053,110.0,96.0256390236,60.0,46.5619575216,2.5,1.91617638846,9.0,4.18424857341,6.0,4.13180724632,11.0,8.09739583523,63.0,92.5613300852,2.0,0.0,102.0,103.0,50.0,48.0,2.0,2.0,4.0,1.0,6.0,8.0,12.0,12.0,114.0,75.0,1.0,1.0,60.0,11.0,6.0,63.0,54.0,110.0,49.0,12.0,7.0,94.5,61.5,102.5,37.0,10.0,6.0,88.5,38.0,77.0,50.5,10.0,5.5,117.5,47.5,121.0
369,1,2,1.66666666667,1.33333333333,1.0,0.333333333333,1,0.6875,1.15853658537,0,7,1.33333333333,1.66666666667,0.0,0,0.5,0.642857142857,54.0,34.0,110.0,104.0,60.0,38.0,2.5,2.0,9.0,3.0,6.0,5.0,11.0,7.0,63.0,106.0,2.0,1.0,81.5,123.0,50.5,73.0,2.5,0.0,11.0,8.0,7.5,4.0,13.0,9.0,74.5,104.0,2.0,1.0,52.6666666667,9.66666666667,5.66666666667,77.3333333333,47.3333333333,107.0,58.0,11.6666666667,6.33333333333,84.3333333333,45.0,95.3333333333,59.25,12.0,6.5,110.25,63.0,118.75,31.3333333333,5.66666666667,3.66666666667,64.3333333333,52.3333333333,74.5
370,0,7,2.0,2.0,1.0,1.0,4,0.75,1.27390180879,1,2,1.5,1.25,0.25,1,0.555555555556,0.45,51.0,34.0,103.5,104.0,55.3333333333,38.0,2.33333333333,2.0,7.0,3.0,6.33333333333,5.0,10.3333333333,7.0,74.6666666667,106.0,3.0,1.0,115.0,96.3333333333,39.0,59.3333333333,1.0,1.33333333333,5.0,4.33333333333,7.0,3.33333333333,10.0,7.66666666667,112.0,93.3333333333,1.0,3.0,51.0,9.5,6.0,82.5,46.75,103.666666667,54.25,8.25,4.25,98.0,49.0,101.0,60.75,10.5,5.5,86.0,47.5,102.75,46.5,7.75,4.25,93.25,44.75,89.0
371,1,2,1.6,1.8,1.2,0.6,3,0.625,1.14189189189,0,2,1.16666666667,1.0,-0.333333333333,-2,0.5,0.458333333333,51.0,40.0,103.5,101.0,55.3333333333,36.5,2.33333333333,1.0,7.0,5.0,6.33333333333,4.0,10.3333333333,8.5,74.6666666667,106.5,3.0,2.0,125.333333333,109.666666667,69.0,59.6666666667,1.33333333333,1.66666666667,4.33333333333,2.0,6.0,4.33333333333,9.66666666667,9.0,104.0,92.0,3.0,3.0,47.8,9.6,5.4,87.4,46.6,102.25,64.3333333333,9.33333333333,5.16666666667,98.0,48.8333333333,117.5,54.0,8.6,4.6,97.2,50.0,105.0,52.2,8.0,4.0,117.6,46.6,119.8
372,0,12,1.5,1.83333333333,1.33333333333,0.5,3,0.603448275862,0.435185185185,1,2,0.428571428571,0.714285714286,-1.42857142857,-10,0.125,0.661290322581,50.5,40.0,110.666666667,101.0,55.5,36.5,2.0,1.0,7.25,5.0,6.5,4.0,11.0,8.5,89.25,106.5,4.0,2.0,133.666666667,110.5,74.0,59.5,1.0,2.0,6.33333333333,6.5,6.33333333333,4.0,13.0,6.75,118.0,95.0,3.0,4.0,49.1666666667,10.1666666667,5.66666666667,95.0,47.0,106.8,65.7142857143,9.42857142857,5.0,104.857142857,50.7142857143,120.428571429,65.4285714286,10.2857142857,5.42857142857,100.142857143,49.1428571429,119.285714286,48.1428571429,9.57142857143,6.0,93.5714285714,51.2857142857,97.0
