,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,current_record,opp_record,goals_for,opp_goals_for,goals_against,opp_goals_against,rpi,goals,points,current_team_possession,current_team_yellow_cards,current_team_goal_attempts,current_team_dangerous_attacks,current_team_sec_half_goals,current_team_saves,current_team_corner_kicks,current_team_ball_safe,current_team_first_half_goals,current_team_shots_on_target,current_team_attacks,current_team_goal_attempts_allowed,current_team_goal_kicks,current_team_shots_total,opp_team_possession,opp_team_yellow_cards,opp_team_goal_attempts,opp_team_dangerous_attacks,opp_team_sec_half_goals,opp_team_saves,opp_team_corner_kicks,opp_team_ball_safe,opp_team_first_half_goals,opp_team_shots_on_target,opp_team_attacks,opp_team_goal_attempts_allowed,opp_team_goal_kicks,opp_team_shots_total,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
45,97.0,88,Celta de Vigo,96.0,Las Palmas UD,2016-10-30 18:00:00,10,3.0,0,4-3-3,0.7142857142857143,0.35714285714285715,6,3,6,4,0.38095238095238093,0,0,155.0,11.0,19.0,120.0,5,3.0,17.0,288.0,1,11.0,292.0,20.0,21.0,19.0,161.0,10.0,24.0,114.0,1,15.0,9.0,277.0,2,17.0,275.0,33.0,20.0,24.0,0.33333,0.66666,0.33333,1.0
46,96.0,89,Real Sociedad,97.0,CD Leganes,2016-10-30 18:00:00,10,3.0,0,4-2-3-1,0.3333333333333333,0.0,5,3,5,9,0.418859649122807,0,0,148.0,8.0,16.0,156.0,3,14.0,11.0,269.0,2,8.0,293.0,34.0,29.0,16.0,135.0,9.0,30.0,130.0,2,6.0,14.0,258.0,1,14.0,278.0,25.0,16.0,30.0,0.0,0.0,0.33333,0.0
47,100.0,90,Real Madrid,83.0,CD Alaves,2016-10-30 18:00:00,10,3.0,0,4-3-3,0.8333333333333334,0.5,10,4,4,5,0.7032520325203252,0,0,158.0,5.0,58.0,174.0,4,7.0,16.0,250.0,6,34.0,287.0,24.0,18.0,58.0,135.0,11.0,27.0,115.0,3,7.0,13.0,297.0,1,13.0,294.0,24.0,25.0,27.0,1.0,0.33333,1.0,0.33333
48,93.0,91,Real Betis Balompie,82.0,Espanyol Barcelona,2016-10-30 18:00:00,10,3.0,1,4-4-2,0.625,0.3125,4,3,7,5,0.5094476744186046,0,0,154.0,9.0,24.0,133.0,2,17.0,12.0,282.0,2,11.0,280.0,45.0,32.0,24.0,137.0,7.0,21.0,104.0,3,11.0,15.0,247.0,0,8.0,257.0,27.0,24.0,21.0,0.33333,1.0,0.66666,0.0
49,91.0,92,FC Barcelona,81.0,Granada CF,2016-10-30 18:00:00,10,3.0,1,4-3-3,1.0,0.1923076923076923,12,2,2,10,0.6777210884353742,0,0,174.0,5.0,46.0,200.0,6,6.0,12.0,277.0,6,22.0,352.0,14.0,12.0,46.0,144.0,8.0,22.0,133.0,1,11.0,12.0,253.0,1,6.0,284.0,30.0,22.0,22.0,1.0,0.0,1.0,0.0
50,95.0,93,Villarreal CF,99.0,SD Eibar,2016-10-30 18:00:00,10,3.0,0,4-4-2,1.0,0.43333333333333335,10,7,2,6,0.6000830564784053,0,0,153.0,3.0,29.0,142.0,4,7.0,10.0,271.0,6,15.0,272.0,20.0,23.0,29.0,181.0,11.0,30.0,143.0,2,4.0,16.0,267.0,5,13.0,307.0,20.0,29.0,30.0,1.0,0.33333,0.66666,0.33333
51,98.0,94,CA Osasuna,84.0,Athletic Bilbao,2016-10-30 18:00:00,10,3.0,0,5-3-2,0.37499999999999994,0.6666666666666666,5,7,7,5,0.5482954545454546,0,0,129.0,7.0,28.0,118.0,2,7.0,11.0,246.0,3,13.0,264.0,27.0,26.0,28.0,132.0,8.0,34.0,124.0,5,8.0,15.0,227.0,2,20.0,243.0,26.0,28.0,34.0,0.66666,0.0,0.66666,1.0
52,99.0,95,Valencia CF,86.0,Deportivo La Coruna,2016-10-30 18:00:00,10,3.0,0,4-2-3-1,0.6666666666666667,0.0,6,1,5,9,0.7437943262411348,0,0,143.0,10.0,20.0,115.0,4,6.0,12.0,291.0,2,12.0,290.0,24.0,28.0,20.0,124.0,10.0,15.0,93.0,0,7.0,6.0,212.0,1,2.0,201.0,38.0,34.0,15.0,0.33333,0.66666,1.0,0.33333
53,97.0,96,Las Palmas UD,88.0,Celta de Vigo,2016-10-30 18:00:00,10,3.0,1,4-2-3-1,0.35714285714285715,0.7142857142857143,3,6,4,6,0.7086038961038961,0,0,161.0,10.0,24.0,114.0,1,15.0,9.0,277.0,2,17.0,275.0,33.0,20.0,24.0,155.0,11.0,19.0,120.0,5,3.0,17.0,288.0,1,11.0,292.0,20.0,21.0,19.0,0.33333,0.66666,1.0,0.33333
54,96.0,97,CD Leganes,89.0,Real Sociedad,2016-10-30 18:00:00,10,3.0,1,4-2-3-1,0.0,0.3333333333333333,3,5,9,5,0.3416666666666667,0,0,135.0,9.0,30.0,130.0,2,6.0,14.0,258.0,1,14.0,278.0,25.0,16.0,30.0,148.0,8.0,16.0,156.0,3,14.0,11.0,269.0,2,8.0,293.0,34.0,29.0,16.0,0.66666,1.0,0.0,0.33333
55,92.0,98,Sporting Gijon,85.0,Sevilla FC,2016-10-30 18:00:00,10,3.0,1,4-4-2,0.14705882352941177,0.7142857142857143,1,5,7,5,0.23410902822667531,0,0,140.0,8.0,14.0,134.0,0,3.0,11.0,277.0,1,8.0,272.0,27.0,25.0,14.0,172.0,11.0,15.0,119.0,4,11.0,11.0,294.0,1,11.0,275.0,32.0,24.0,15.0,0.0,1.0,0.0,0.66666
56,95.0,99,SD Eibar,93.0,Villarreal CF,2016-10-30 18:00:00,10,3.0,1,4-4-2,0.43333333333333335,1.0,7,10,6,2,0.38958333333333334,0,0,181.0,11.0,30.0,143.0,2,4.0,16.0,267.0,5,13.0,307.0,20.0,29.0,30.0,153.0,3.0,29.0,142.0,4,7.0,10.0,271.0,6,15.0,272.0,20.0,23.0,29.0,0.66666,0.66666,0.33333,0.66666
