,match_id,team_id,team_name,opp_id,opp_name,scheduled,round,games_played,is_home,current_formation,goals_for,goals_allowed,opp_goals_for,opp_goals_allowed,goal_efficiency,opp_defensive_goal_efficiency,ratio_of_attacks,opp_ratio_of_attacks,ratio_ball_safe_to_dangerous_attacks,opp_ratio_ball_safe_to_dangerous_attacks,rpi,opp_rpi,goals,points,offensive_ranking,opp_defensive_ranking,rpi_ranking,opp_rpi_ranking
535,50.0,60,Sunderland AFC,54.0,Tottenham Hotspur,2016-09-18 15:30:00,5,3.0,0,4-2-3-1,2,6,6,1,0.1,0.96,0.48288973384,0.364583333333,1.06048387097,1.02857142857,0.562806372549,0.59805017387,0.0,0.0,0.0,1.0,1.0,0.33333
536,28.0,61,1899 Hoffenheim,77.0,SV Darmstadt 98,2016-09-20 18:00:00,4,3.0,0,4-3-3,6,6,1,8,0.2,0.829787234043,0.528368794326,0.592592592593,1.04832713755,1.30970149254,0.599184782609,0.590250965251,1.0,1.0,0.66666,0.0,1.0,0.66666
537,34.0,62,FC Schalke 04,78.0,1 FC Cologne,2016-09-21 18:00:00,4,3.0,1,4-2-3-1,0,5,5,0,0.0,1.0,0.403225806452,0.451612903226,0.977917981073,1.09842519685,0.539634146341,0.647756410256,1.0,0.0,0.0,0.66666,0.66666,1.0
538,32.0,63,Hertha BSC,76.0,Bayern Munich,2016-09-21 18:00:00,4,3.0,0,4-2-3-1,6,1,11,1,0.25,0.947368421053,0.390879478827,0.468401486989,1.1083032491,1.20089285714,0.475,0.456395348837,0.0,0.0,0.33333,1.0,0.33333,0.33333
539,29.0,64,SC Freiburg,65.0,Hamburger SV,2016-09-20 18:00:00,4,3.0,1,4-1-3-2,4,6,2,8,0.16,0.741935483871,0.451612903226,0.472440944882,1.09842519685,1.05394190871,0.605929487179,0.375,1.0,3.0,0.33333,0.0,1.0,0.66666
540,29.0,65,Hamburger SV,64.0,SC Freiburg,2016-09-20 18:00:00,4,3.0,0,4-2-3-1,2,8,4,6,0.181818181818,0.714285714286,0.473484848485,0.406940063091,1.07755102041,1.07094594595,0.565476190476,0.61875,0.0,0.0,0.0,0.33333,0.66666,1.0
541,33.0,66,Monchengladbach,74.0,RB Leipzig,2016-09-21 18:00:00,4,3.0,0,3-4-3,7,5,7,2,0.304347826087,0.888888888889,0.401459854015,0.473484848485,1.04980842912,1.07755102041,0.325757575758,0.535714285714,1.0,1.0,0.66666,1.0,0.0,0.0
542,30.0,67,Borussia Dortmund,75.0,VfL Wolfsburg,2016-09-20 18:00:00,4,3.0,0,4-1-4-1,8,2,2,0,0.216216216216,1.0,0.592592592593,0.528368794326,1.30970149254,1.04832713755,0.512387387387,0.606657608696,5.0,3.0,1.0,0.66666,0.66666,1.0
543,36.0,68,FC Augsburg,71.0,Bayer Leverkusen,2016-09-21 18:00:00,4,3.0,0,4-2-3-1,3,6,5,5,0.103448275862,0.814814814815,0.491525423729,0.38679245283,1.07664233577,1.11188811189,0.486111111111,0.37314439946,0.0,1.0,0.33333,0.33333,0.33333,0.33333
544,31.0,69,Eintracht Frankfurt,72.0,FC Ingolstadt,2016-09-20 18:00:00,4,3.0,0,4-2-3-1,3,2,2,6,0.0882352941176,0.666666666667,0.38679245283,0.472602739726,1.11188811189,1.16489361702,0.451923076923,0.410852713178,2.0,3.0,0.66666,0.66666,0.0,0.66666
545,35.0,70,Werder Bremen,73.0,1 FSV Mainz 05,2016-09-21 18:00:00,4,3.0,1,4-2-3-1,2,12,8,7,0.133333333333,0.78125,0.436734693878,0.491525423729,0.949612403101,1.07664233577,0.385964912281,0.488888888889,1.0,0.0,0.0,0.0,0.0,0.0
546,36.0,71,Bayer Leverkusen,68.0,FC Augsburg,2016-09-21 18:00:00,4,3.0,1,4-4-2,5,5,3,6,0.192307692308,0.75,0.545454545455,0.511013215859,1.07116104869,0.941908713693,0.469298245614,0.419444444444,0.0,1.0,0.33333,0.33333,0.33333,0.33333
547,31.0,72,FC Ingolstadt,69.0,Eintracht Frankfurt,2016-09-20 18:00:00,4,3.0,1,4-2-3-1,2,6,3,2,0.0714285714286,0.909090909091,0.468401486989,0.545454545455,1.20089285714,1.07116104869,0.556201550388,0.390519568151,0.0,0.0,0.0,1.0,0.66666,0.0
548,35.0,73,1 FSV Mainz 05,70.0,Werder Bremen,2016-09-21 18:00:00,4,3.0,0,4-2-3-1,8,7,2,12,0.266666666667,0.7,0.511013215859,0.401459854015,0.941908713693,1.04980842912,0.416666666667,0.370813397129,2.0,3.0,1.0,0.0,0.0,0.0
549,33.0,74,RB Leipzig,66.0,Monchengladbach,2016-09-21 18:00:00,4,3.0,1,4-4-2,7,2,7,5,0.241379310345,0.782608695652,0.472440944882,0.436734693878,1.05394190871,0.949612403101,0.404761904762,0.431020733652,1.0,1.0,1.0,0.66666,0.0,0.0
550,30.0,75,VfL Wolfsburg,67.0,Borussia Dortmund,2016-09-20 18:00:00,4,3.0,1,4-2-3-1,2,0,8,2,0.0540540540541,0.894736842105,0.457516339869,0.341772151899,1.06620209059,0.95951417004,0.595788043478,0.64333976834,1.0,0.0,0.66666,1.0,1.0,0.66666
551,32.0,76,Bayern Munich,63.0,Hertha BSC,2016-09-21 18:00:00,4,3.0,1,4-3-3,11,1,6,1,0.297297297297,0.944444444444,0.472602739726,0.403225806452,1.16489361702,0.977917981073,0.510658914729,0.554268292683,3.0,3.0,1.0,1.0,0.33333,0.33333
552,28.0,77,SV Darmstadt 98,61.0,1899 Hoffenheim,2016-09-20 18:00:00,4,3.0,1,5-4-1,1,8,6,6,0.0588235294118,0.846153846154,0.341772151899,0.457516339869,0.95951417004,1.06620209059,0.565476190476,0.603260869565,1.0,1.0,0.0,0.0,0.66666,1.0
553,34.0,78,1 FC Cologne,62.0,FC Schalke 04,2016-09-21 18:00:00,4,3.0,0,4-4-2,5,0,0,5,0.151515151515,0.791666666667,0.406940063091,0.390879478827,1.07094594595,1.1083032491,0.576923076923,0.489634146341,3.0,3.0,1.0,0.33333,1.0,0.66666
554,31.0,81,Granada CF,91.0,Real Betis Balompie,2016-09-16 18:45:00,4,3.0,0,4-2-3-1,3,8,5,8,0.130434782609,0.84,0.564705882353,0.644688644689,1.02822580645,1.22972972973,0.447722567288,0.482896255979,2.0,1.0,0.33333,0.0,0.33333,0.0
555,39.0,82,Espanyol Barcelona,90.0,Real Madrid,2016-09-18 18:45:00,4,3.0,1,4-4-2,7,9,10,3,0.466666666667,0.8125,0.439130434783,0.558232931727,0.901960784314,1.0686695279,0.464285714286,0.510859929078,0.0,0.0,0.33333,1.0,0.66666,0.66666
556,40.0,83,CD Alaves,86.0,Deportivo La Coruna,2016-09-19 18:45:00,4,3.0,1,5-3-2,3,2,2,2,0.2,0.923076923077,0.470588235294,0.492668621701,0.832653061224,1.2723880597,0.620013297872,0.533964646465,0.0,1.0,0.0,0.66666,1.0,0.33333
557,37.0,84,Athletic Bilbao,95.0,Valencia CF,2016-09-18 14:15:00,4,3.0,1,4-2-3-1,2,3,4,8,0.0769230769231,0.692307692308,0.492668621701,0.541176470588,1.2723880597,0.984555984556,0.446527777778,0.419161306284,2.0,3.0,0.33333,0.33333,0.33333,0.0
558,34.0,85,Sevilla FC,99.0,SD Eibar,2016-09-17 16:30:00,4,3.0,0,4-1-4-1,8,5,4,3,0.296296296296,0.911764705882,0.563176895307,0.564705882353,1.108,1.02822580645,0.63292957043,0.452533879164,1.0,1.0,1.0,0.33333,1.0,0.33333
559,40.0,86,Deportivo La Coruna,83.0,CD Alaves,2016-09-19 18:45:00,4,3.0,0,4-4-2,2,2,3,2,0.0645161290323,0.948717948718,0.557823129252,0.646341463415,0.954545454545,1.23773584906,0.449242424242,0.657513297872,0.0,1.0,0.66666,0.33333,0.33333,1.0
560,35.0,87,Malaga CF,96.0,Las Palmas UD,2016-09-17 18:45:00,4,3.0,0,4-4-2,3,5,10,5,0.115384615385,0.84375,0.576086956522,0.563176895307,1.06153846154,1.108,0.524147727273,0.474025974026,0.0,0.0,0.33333,0.33333,0.66666,1.0
561,36.0,88,Celta de Vigo,94.0,CA Osasuna,2016-09-18 10:00:00,4,3.0,0,4-3-3,1,7,3,8,0.0526315789474,0.771428571429,0.425396825397,0.551094890511,1.08620689655,1.03396226415,0.447473404255,0.391511524823,0.0,1.0,0.0,0.0,0.33333,0.66666
562,38.0,89,Real Sociedad,93.0,Villarreal CF,2016-09-18 16:30:00,4,3.0,0,4-2-3-1,3,4,3,1,0.1875,0.944444444444,0.574603174603,0.576086956522,1.20229007634,1.06153846154,0.43400621118,0.479198232323,1.0,0.0,0.0,1.0,0.0,0.0
563,39.0,90,Real Madrid,82.0,Espanyol Barcelona,2016-09-18 18:45:00,4,3.0,0,4-3-3,10,3,7,9,0.185185185185,0.666666666667,0.551094890511,0.574603174603,1.03396226415,1.20229007634,0.479609929078,0.475155279503,2.0,3.0,1.0,0.0,0.66666,0.66666
564,31.0,91,Real Betis Balompie,81.0,Granada CF,2016-09-16 18:45:00,4,3.0,1,4-3-3,5,8,3,8,0.192307692308,0.692307692308,0.541176470588,0.548523206751,0.984555984556,1.01282051282,0.307364341085,0.442852437418,2.0,1.0,0.66666,0.33333,0.0,0.33333
565,32.0,92,FC Barcelona,97.0,CD Leganes,2016-09-17 11:00:00,4,3.0,0,4-3-3,8,4,2,2,0.170212765957,0.916666666667,0.646341463415,0.4046692607,1.23773584906,0.984674329502,0.675,0.516193853428,5.0,3.0,1.0,1.0,1.0,1.0
566,38.0,93,Villarreal CF,89.0,Real Sociedad,2016-09-18 16:30:00,4,3.0,1,4-4-2,3,1,3,4,0.111111111111,0.826086956522,0.487179487179,0.439130434783,1.04198473282,0.901960784314,0.430902777778,0.505434782609,2.0,3.0,0.66666,0.66666,0.0,0.0
567,36.0,94,CA Osasuna,88.0,Celta de Vigo,2016-09-18 10:00:00,4,3.0,1,5-3-2,3,8,1,7,0.1875,0.847826086957,0.558232931727,0.592356687898,1.0686695279,1.16296296296,0.598958333333,0.475945626478,0.0,1.0,0.0,0.0,0.66666,0.33333
568,37.0,95,Valencia CF,84.0,Athletic Bilbao,2016-09-18 14:15:00,4,3.0,0,4-3-3,4,8,2,3,0.0851063829787,0.9,0.644688644689,0.557823129252,1.22972972973,0.954545454545,0.37109929078,0.536679292929,1.0,0.0,1.0,0.33333,0.0,0.33333
569,35.0,96,Las Palmas UD,87.0,Malaga CF,2016-09-17 18:45:00,4,3.0,1,4-2-3-1,10,5,3,5,0.526315789474,0.705882352941,0.512315270936,0.487179487179,0.838842975207,1.04198473282,0.730144855145,0.385953282828,1.0,3.0,0.66666,1.0,1.0,0.66666
570,32.0,97,CD Leganes,92.0,FC Barcelona,2016-09-17 11:00:00,4,3.0,1,5-4-1,2,2,8,4,0.0909090909091,0.75,0.347169811321,0.470588235294,0.953237410072,0.832653061224,0.681151118385,0.602526595745,1.0,0.0,0.0,1.0,1.0,1.0
571,33.0,98,Sporting Gijon,100.0,Atletico Madrid,2016-09-17 14:15:00,4,3.0,0,4-2-3-1,4,2,5,1,0.181818181818,0.888888888889,0.4046692607,0.425396825397,0.984674329502,1.08620689655,0.604700854701,0.565432919622,0.0,0.0,0.33333,1.0,0.66666,0.0
572,34.0,99,SD Eibar,85.0,Sevilla FC,2016-09-17 16:30:00,4,3.0,1,4-2-3-1,4,3,8,5,0.148148148148,0.772727272727,0.548523206751,0.512315270936,1.01282051282,0.838842975207,0.438041125541,0.571241258741,1.0,1.0,0.66666,0.66666,0.33333,1.0
573,33.0,100,Atletico Madrid,98.0,Sporting Gijon,2016-09-17 14:15:00,4,3.0,1,4-3-3,5,1,4,2,0.121951219512,0.933333333333,0.592356687898,0.347169811321,1.16296296296,0.953237410072,0.357986111111,0.592644117112,5.0,3.0,1.0,0.66666,0.0,0.66666
574,40.0,101,Olympique Marseille,104.0,OGC Nice,2016-09-11 18:45:00,4,3.0,0,4-4-2,3,2,3,1,0.136363636364,0.971428571429,0.532871972318,0.493150684932,1.01403508772,1.19672131148,0.25,0.520223577236,2.0,0.0,0.0,0.33333,0.0,1.0
575,50.0,101,Olympique Marseille,110.0,Olympique Lyon,2016-09-18 18:45:00,5,3.0,1,4-2-3-1,5,5,5,7,0.178571428571,0.666666666667,0.493464052288,0.471042471042,1.06993006993,1.02777777778,0.588414634146,0.412437343358,0.0,1.0,0.66666,0.33333,0.66666,0.33333
576,60.0,101,Olympique Marseille,119.0,Stade Rennes,2016-09-21 19:00:00,6,3.0,0,4-2-3-1,4,3,3,4,0.121212121212,0.857142857143,0.458333333333,0.459546925566,1.01408450704,1.12773722628,0.345238095238,0.550134816313,2.0,0.0,1.0,0.0,0.0,1.0
577,38.0,102,FC Metz,120.0,FC Nantes,2016-09-11 13:00:00,4,3.0,0,4-4-1-1,5,5,1,2,0.263157894737,0.888888888889,0.403636363636,0.435114503817,0.925925925926,0.963235294118,0.335416666667,0.517530487805,3.0,3.0,0.33333,1.0,0.0,0.66666
578,45.0,102,FC Metz,111.0,Dijon FCO,2016-09-17 18:00:00,5,3.0,0,4-2-3-1,5,3,5,6,0.263157894737,0.8125,0.343537414966,0.608552631579,0.945337620579,1.13011152416,0.383116883117,0.408756166314,0.0,1.0,0.33333,0.0,0.0,0.0
579,57.0,102,FC Metz,115.0,FC Girondins Bordeaux,2016-09-21 17:00:00,6,3.0,1,4-2-3-1,5,0,4,2,0.333333333333,0.928571428571,0.355731225296,0.539622641509,0.954716981132,1.09504132231,0.600378787879,0.458847402597,0.0,0.0,0.0,0.66666,1.0,1.0
580,33.0,103,Lille OSC,117.0,AS Monaco,2016-09-10 18:00:00,4,3.0,1,4-2-3-1,4,4,6,3,0.148148148148,0.85,0.493150684932,0.559895833333,1.19672131148,1.30169491525,0.622916666667,0.679069767442,1.0,0.0,0.66666,1.0,1.0,1.0
581,46.0,103,Lille OSC,109.0,FC Lorient,2016-09-17 18:00:00,5,3.0,0,4-3-3,3,5,0,7,0.166666666667,0.740740740741,0.488524590164,0.435294117647,1.21513944223,0.927272727273,0.682196969697,0.349937343358,0.0,0.0,0.0,0.0,1.0,0.0
582,51.0,103,Lille OSC,114.0,Toulouse FC,2016-09-20 17:00:00,6,3.0,1,4-3-3,2,6,3,3,0.125,0.869565217391,0.516891891892,0.493506493506,1.184,0.855555555556,0.281746031746,0.501778455285,1.0,0.0,0.0,0.66666,0.0,0.66666
583,40.0,104,OGC Nice,101.0,Olympique Marseille,2016-09-11 18:45:00,4,3.0,1,4-3-3,3,1,3,2,0.115384615385,0.931034482759,0.475,0.565957446809,0.827586206897,1.00858369099,0.607723577236,0.5,3.0,3.0,0.33333,0.33333,1.0,0.0
584,48.0,104,OGC Nice,107.0,Montpellier HSC,2016-09-18 13:00:00,5,3.0,0,5-3-2,5,3,3,5,0.172413793103,0.857142857143,0.503676470588,0.492481203008,0.866242038217,0.904761904762,0.510869565217,0.564536340852,1.0,1.0,1.0,0.0,0.33333,1.0
585,58.0,104,OGC Nice,117.0,AS Monaco,2016-09-21 17:00:00,6,3.0,1,5-3-2,5,4,10,2,0.2,0.833333333333,0.486590038314,0.416938110749,0.893835616438,0.933130699088,0.553571428571,0.603488372093,4.0,3.0,0.66666,1.0,0.66666,1.0
586,39.0,105,SM Caen,119.0,Stade Rennes,2016-09-11 15:00:00,4,3.0,0,4-1-4-1,5,4,3,2,0.166666666667,0.894736842105,0.633484162896,0.430555555556,1.12182741117,1.05109489051,0.466666666667,0.422159090909,0.0,0.0,1.0,1.0,0.33333,0.33333
587,41.0,105,SM Caen,118.0,Paris St Germain,2016-09-16 18:45:00,5,3.0,1,4-1-4-1,2,4,5,4,0.0833333333333,0.777777777778,0.531007751938,0.478873239437,1.06172839506,0.982698961938,0.576465201465,0.661363636364,0.0,0.0,0.33333,1.0,0.66666,0.66666
588,53.0,105,SM Caen,106.0,SCO Angers,2016-09-21 17:00:00,6,3.0,0,4-3-3,2,8,4,3,0.0714285714286,0.8125,0.505338078292,0.518382352941,1.124,1.05836575875,0.515476190476,0.610090567327,1.0,0.0,0.66666,1.0,0.33333,0.66666
589,36.0,106,SCO Angers,111.0,Dijon FCO,2016-09-10 18:00:00,4,3.0,1,4-1-2-3,0,4,4,4,0.0,0.862068965517,0.591639871383,0.572,1.11870503597,1.01214574899,0.433943089431,0.404485049834,3.0,3.0,0.66666,0.33333,0.0,0.33333
590,47.0,106,SCO Angers,115.0,FC Girondins Bordeaux,2016-09-17 18:00:00,5,3.0,0,4-3-3,3,4,5,5,0.0714285714286,0.84375,0.608552631579,0.650655021834,1.13011152416,1.02232142857,0.322397563677,0.425664451827,1.0,3.0,1.0,0.0,0.0,0.33333
591,53.0,106,SCO Angers,105.0,SM Caen,2016-09-21 17:00:00,6,3.0,1,4-1-2-3,4,3,2,8,0.125,0.68,0.539622641509,0.466076696165,1.09504132231,1.10064935065,0.576298701299,0.466537267081,2.0,3.0,1.0,0.0,0.66666,0.33333
592,34.0,107,Montpellier HSC,112.0,EA Guingamp,2016-09-10 18:00:00,4,3.0,0,4-2-3-1,3,4,6,3,0.103448275862,0.892857142857,0.430555555556,0.548638132296,1.05109489051,1.03629032258,0.482954545455,0.596861471861,1.0,1.0,0.66666,0.33333,0.33333,0.0
593,48.0,107,Montpellier HSC,104.0,OGC Nice,2016-09-18 13:00:00,5,3.0,1,4-2-3-1,3,5,5,3,0.12,0.914285714286,0.432624113475,0.493464052288,1.0,1.06993006993,0.595238095238,0.518637177897,1.0,1.0,0.33333,0.33333,1.0,0.33333
594,54.0,107,Montpellier HSC,110.0,Olympique Lyon,2016-09-21 17:00:00,6,3.0,0,4-2-3-1,3,3,3,7,0.130434782609,0.72,0.527508090615,0.458333333333,1.11956521739,1.01408450704,0.542358803987,0.437051532942,1.0,0.0,0.33333,0.0,0.66666,0.33333
595,31.0,108,AS Saint Etienne,118.0,Paris St Germain,2016-09-09 18:45:00,4,3.0,0,4-3-3,5,4,5,3,0.151515151515,0.869565217391,0.574829931973,0.536277602524,1.03886925795,1.25296442688,0.584586466165,0.645044296788,1.0,1.0,1.0,0.66666,1.0,1.0
596,49.0,108,AS Saint Etienne,113.0,SC Bastia,2016-09-18 15:00:00,5,3.0,1,3-5-2,4,2,5,3,0.133333333333,0.869565217391,0.478873239437,0.481171548117,0.982698961938,0.919230769231,0.609577922078,0.453941637631,1.0,3.0,0.66666,0.66666,1.0,1.0
597,59.0,108,AS Saint Etienne,120.0,FC Nantes,2016-09-21 17:00:00,6,3.0,0,4-3-3,2,1,1,5,0.08,0.761904761905,0.486891385768,0.428571428571,0.992565055762,0.979020979021,0.446283391405,0.45625,0.0,1.0,0.33333,0.66666,0.33333,0.0
598,35.0,109,FC Lorient,116.0,AS Nancy,2016-09-10 18:00:00,4,3.0,1,4-1-4-1,2,8,0,7,0.0909090909091,0.708333333333,0.565957446809,0.428571428571,1.00858369099,0.903225806452,0.375,0.453192640693,0.0,0.0,0.0,0.0,0.0,0.66666
599,46.0,109,FC Lorient,103.0,Lille OSC,2016-09-17 18:00:00,5,3.0,1,4-4-2,0,7,3,5,0.0,0.772727272727,0.512578616352,0.437931034483,1.12765957447,1.07011070111,0.318181818182,0.590406976744,1.0,3.0,0.0,0.33333,0.0,1.0
600,55.0,109,FC Lorient,112.0,EA Guingamp,2016-09-21 17:00:00,6,3.0,0,4-1-4-1,1,4,4,3,0.047619047619,0.88,0.417159763314,0.484848484848,1.05295950156,1.06024096386,0.315476190476,0.527380952381,0.0,0.0,0.0,0.66666,0.0,0.33333
601,32.0,110,Olympique Lyon,115.0,FC Girondins Bordeaux,2016-09-10 15:00:00,4,3.0,1,4-1-2-3,7,4,5,6,0.2,0.785714285714,0.572,0.583061889251,1.01214574899,1.05862068966,0.452242524917,0.566056910569,1.0,0.0,1.0,0.0,0.33333,0.66666
602,50.0,110,Olympique Lyon,101.0,Olympique Marseille,2016-09-18 18:45:00,5,3.0,0,4-3-3,5,7,5,5,0.135135135135,0.838709677419,0.650655021834,0.503676470588,1.02232142857,0.866242038217,0.489617940199,0.433776167472,0.0,1.0,1.0,0.33333,0.33333,0.66666
603,54.0,110,Olympique Lyon,107.0,Montpellier HSC,2016-09-21 17:00:00,6,3.0,1,3-5-2,3,7,3,3,0.0882352941176,0.892857142857,0.563432835821,0.486590038314,1.05098039216,0.893835616438,0.381782945736,0.509978991597,5.0,3.0,1.0,0.33333,0.33333,0.66666
604,36.0,111,Dijon FCO,106.0,SCO Angers,2016-09-10 18:00:00,4,3.0,0,4-2-3-1,4,4,0,4,0.235294117647,0.826086956522,0.547244094488,0.403636363636,0.976923076923,0.925925925926,0.5,0.438109756098,1.0,0.0,0.0,0.66666,0.33333,0.0
605,45.0,111,Dijon FCO,102.0,FC Metz,2016-09-17 18:00:00,5,3.0,1,4-2-3-1,5,6,5,3,0.3125,0.933333333333,0.5,0.524096385542,1.00389105058,1.11784511785,0.387775842044,0.504611820248,0.0,1.0,0.0,0.0,0.0,0.0
606,52.0,111,Dijon FCO,118.0,Paris St Germain,2016-09-20 19:00:00,6,3.0,0,4-4-2,5,5,8,4,0.238095238095,0.789473684211,0.605150214592,0.505338078292,0.983122362869,1.124,0.654761904762,0.602380952381,0.0,0.0,0.33333,1.0,1.0,0.33333
607,34.0,112,EA Guingamp,107.0,Montpellier HSC,2016-09-10 18:00:00,4,3.0,1,4-4-2,6,3,3,4,0.193548387097,0.862068965517,0.428571428571,0.423076923077,0.903225806452,1.12156862745,0.380952380952,0.395454545455,1.0,1.0,1.0,0.33333,0.0,0.33333
608,43.0,112,EA Guingamp,114.0,Toulouse FC,2016-09-17 18:00:00,5,3.0,0,4-2-3-1,5,2,5,3,0.147058823529,0.88,0.492481203008,0.47465437788,0.904761904762,0.935344827586,0.577380952381,0.548941798942,1.0,0.0,1.0,0.33333,0.66666,0.66666
609,55.0,112,EA Guingamp,109.0,FC Lorient,2016-09-21 17:00:00,6,3.0,1,4-3-3,4,3,1,4,0.153846153846,0.8,0.493506493506,0.516891891892,0.855555555556,1.184,0.522764227642,0.421694933681,1.0,3.0,0.66666,1.0,0.33333,0.0
610,37.0,113,SC Bastia,114.0,Toulouse FC,2016-09-10 18:00:00,4,3.0,1,4-3-3,3,3,4,1,0.125,0.961538461538,0.569892473118,0.574829931973,0.819383259912,1.03886925795,0.517992424242,0.587671100829,2.0,3.0,0.33333,1.0,0.66666,0.66666
611,49.0,113,SC Bastia,108.0,AS Saint Etienne,2016-09-18 15:00:00,5,3.0,0,4-3-3,5,3,4,2,0.238095238095,0.923076923077,0.47465437788,0.498727735369,0.935344827586,1.31,0.60119047619,0.567731829574,0.0,0.0,0.33333,0.66666,1.0,1.0
612,56.0,113,SC Bastia,116.0,AS Nancy,2016-09-21 17:00:00,6,3.0,1,4-3-3,2,4,3,3,0.125,0.884615384615,0.425438596491,0.484057971014,0.946058091286,1.13486842105,0.523511904762,0.427211302211,0.0,1.0,0.0,0.66666,0.66666,0.0
613,37.0,114,Toulouse FC,113.0,SC Bastia,2016-09-10 18:00:00,4,3.0,0,4-2-3-1,4,1,3,3,0.181818181818,0.88,0.489539748954,0.633484162896,0.963709677419,1.12182741117,0.561355311355,0.409659090909,1.0,0.0,0.33333,0.66666,0.66666,0.66666
614,43.0,114,Toulouse FC,112.0,EA Guingamp,2016-09-17 18:00:00,5,3.0,1,4-4-2,5,3,5,2,0.227272727273,0.9,0.481171548117,0.432624113475,0.919230769231,1.0,0.546167247387,0.543722943723,2.0,3.0,0.66666,1.0,0.66666,0.66666
615,51.0,114,Toulouse FC,103.0,Lille OSC,2016-09-20 17:00:00,6,3.0,0,4-2-3-1,3,3,2,6,0.130434782609,0.739130434783,0.484848484848,0.417159763314,1.06024096386,1.05295950156,0.533333333333,0.446428571429,2.0,3.0,0.33333,0.33333,0.66666,0.0
616,32.0,115,FC Girondins Bordeaux,110.0,Olympique Lyon,2016-09-10 15:00:00,4,3.0,0,4-4-2,5,6,7,4,0.208333333333,0.789473684211,0.435114503817,0.547244094488,0.963235294118,0.976923076923,0.503556910569,0.452242524917,3.0,3.0,0.66666,1.0,0.66666,0.33333
617,47.0,115,FC Girondins Bordeaux,106.0,SCO Angers,2016-09-17 18:00:00,5,3.0,1,4-4-2,5,5,3,4,0.227272727273,0.777777777778,0.471042471042,0.5,1.02777777778,1.00389105058,0.43984962406,0.484511583838,0.0,0.0,0.66666,1.0,0.33333,0.0
618,57.0,115,FC Girondins Bordeaux,102.0,FC Metz,2016-09-21 17:00:00,6,3.0,0,4-4-2,4,2,5,0,0.166666666667,1.0,0.518382352941,0.605150214592,1.05836575875,0.983122362869,0.678165584416,0.56994047619,3.0,3.0,0.66666,0.33333,1.0,1.0
619,35.0,116,AS Nancy,109.0,FC Lorient,2016-09-10 18:00:00,4,3.0,0,4-3-3,0,7,2,8,0.0,0.771428571429,0.548638132296,0.532871972318,1.03629032258,1.01403508772,0.524621212121,0.375,2.0,3.0,0.0,0.0,0.66666,0.0
620,44.0,116,AS Nancy,120.0,FC Nantes,2016-09-17 18:00:00,5,3.0,1,4-3-3,2,4,0,5,0.1,0.75,0.435294117647,0.343537414966,0.927272727273,0.945337620579,0.212797619048,0.504429892142,1.0,1.0,0.0,0.66666,0.0,0.33333
621,56.0,116,AS Nancy,113.0,SC Bastia,2016-09-21 17:00:00,6,3.0,0,4-3-3,3,3,2,4,0.136363636364,0.846153846154,0.428571428571,0.486891385768,0.979020979021,0.992565055762,0.369791666667,0.467264971945,0.0,1.0,0.33333,0.33333,0.0,0.66666
622,33.0,117,AS Monaco,103.0,Lille OSC,2016-09-10 18:00:00,4,3.0,0,3-4-3,6,3,4,4,0.25,0.818181818182,0.536277602524,0.475,1.25296442688,0.827586206897,0.719545957918,0.505030487805,4.0,3.0,0.66666,0.66666,1.0,1.0
623,42.0,117,AS Monaco,119.0,Stade Rennes,2016-09-17 15:00:00,5,3.0,1,4-2-3-1,8,2,5,1,0.444444444444,0.952380952381,0.437931034483,0.531007751938,1.07011070111,1.06172839506,0.655620155039,0.514266435319,3.0,3.0,0.66666,1.0,1.0,0.33333
624,58.0,117,AS Monaco,104.0,OGC Nice,2016-09-21 17:00:00,6,3.0,0,4-4-2,10,2,5,4,0.416666666667,0.862068965517,0.459546925566,0.527508090615,1.12773722628,1.11956521739,0.648255813953,0.513806634889,0.0,0.0,1.0,0.0,1.0,0.66666
625,31.0,118,Paris St Germain,108.0,AS Saint Etienne,2016-09-09 18:45:00,4,3.0,1,4-3-3,5,3,5,4,0.15625,0.857142857143,0.559895833333,0.489539748954,1.30169491525,0.963709677419,0.753571428571,0.564439946019,1.0,1.0,1.0,0.33333,1.0,1.0
626,41.0,118,Paris St Germain,105.0,SM Caen,2016-09-16 18:45:00,5,3.0,0,4-3-3,5,4,2,4,0.15625,0.789473684211,0.498727735369,0.362126245847,1.31,1.02033898305,0.558928571429,0.484792392567,6.0,3.0,1.0,0.66666,0.66666,0.66666
627,52.0,118,Paris St Germain,111.0,Dijon FCO,2016-09-20 19:00:00,6,3.0,1,4-1-2-3,8,4,5,5,0.275862068966,0.833333333333,0.466076696165,0.355731225296,1.10064935065,0.954716981132,0.403273809524,0.49355036855,3.0,3.0,1.0,0.0,0.33333,1.0
628,39.0,119,Stade Rennes,105.0,SM Caen,2016-09-11 15:00:00,4,3.0,1,4-4-1-1,3,2,5,4,0.107142857143,0.8,0.423076923077,0.569892473118,1.12156862745,0.819383259912,0.45625,0.460984848485,2.0,3.0,0.33333,0.66666,0.33333,0.33333
629,42.0,119,Stade Rennes,117.0,AS Monaco,2016-09-17 15:00:00,5,3.0,0,4-4-2,5,1,8,2,0.25,0.866666666667,0.362126245847,0.488524590164,1.02033898305,1.21513944223,0.517979987492,0.565830721003,0.0,0.0,0.33333,1.0,0.33333,1.0
